,Headline,Positive,Negative,Neutral,date,article_id
0,should athletes eat fat or carbs,0.02428576909005642,0.10950753837823868,0.866206705570221,25/02/2015,12359
1,politician urges japans premier to stand by world war ii apologies,0.22172969579696655,0.09079687297344208,0.6874734163284302,25/02/2015,12192
2,israelis palestinians west bank,0.03997933492064476,0.04918918386101723,0.9108313918113708,25/02/2015,12118
3,russia warns ukraine over natural gas supply,0.028696157038211823,0.8925260901451111,0.0787777528166771,25/02/2015,12191
4,justice dept wont charge george zimmerman in trayvon martin killing,0.03404880315065384,0.5217104554176331,0.4442407488822937,25/02/2015,12190
5,boston colleges johnny gaudreau to face five northeast teams on flames trip,0.1286996752023697,0.04819002002477646,0.8231103420257568,25/02/2015,12188
6,restaurant review semilla in williamsburg brooklyn,0.03411928191781044,0.05192141979932785,0.913959264755249,25/02/2015,12186
7,a green chorizo recipe from the chef alex stupak,0.09457693994045258,0.01735120452940464,0.8880718946456909,25/02/2015,11330
8,20150225REST,0.031553007662296295,0.04221025109291077,0.9262366890907288,25/02/2015,12185
9,20150225vault,0.05608639121055603,0.0284073818475008,0.9155062437057495,25/02/2015,12086
10,nordic cuisine moves in to long island city,0.1417234241962433,0.020907802507281303,0.8373687863349915,25/02/2015,12177
11,egypt court clears mubarak official habib el adly,0.06396554410457611,0.5936355590820312,0.3423989713191986,25/02/2015,12174
12,chicago votes on giving rahm emanuel a second term as mayor,0.2504449784755707,0.02695406600832939,0.7226009368896484,25/02/2015,12126
13,at london fashion week 2015 the end of austerity,0.15417230129241943,0.06879739463329315,0.777030348777771,25/02/2015,12173
14,lexi and tori weeks chase high school girls pole vault records,0.04458075761795044,0.031959693878889084,0.9234595894813538,25/02/2015,12127
15,jailed ex army officer has support but not from his platoon,0.09508165717124939,0.036657653748989105,0.8682607412338257,25/02/2015,12117
16,sony names thomas rothman to succeed amy pascal,0.026028577238321304,0.053893979638814926,0.9200774431228638,25/02/2015,12182
17,erroneous healthcaregov tax forms will not force taxpayers to resubmit returns,0.027856415137648582,0.2587863802909851,0.713357150554657,25/02/2015,12264
18,onetime mystery informant in galleon insider trading case to be sentenced,0.03577643260359764,0.19120214879512787,0.773021399974823,25/02/2015,12228
19,from studious teenager to isis recruiter,0.05531875416636467,0.045121848583221436,0.8995593786239624,25/02/2015,12267
20,word of the day anomalous,0.03148277848958969,0.700202465057373,0.26831477880477905,25/02/2015,12328
21,4 wesleyan students arrested in on campus overdoses,0.019731033593416214,0.871907114982605,0.10836180299520493,25/02/2015,12327
22,pablo bronstein british artist profile,0.041198424994945526,0.04019007086753845,0.9186115264892578,25/02/2015,12326
23,gramercy taverns charitable arctic char appetizer,0.046663183718919754,0.0453312061727047,0.9080055952072144,25/02/2015,12325
24,tonya gonnella frichner advocate for indigenous peoples dies at 67,0.03615956753492355,0.23064005374908447,0.7332003116607666,25/02/2015,12323
25,recent commercial transactions,0.024882541969418526,0.04174041002988815,0.9333770871162415,25/02/2015,12266
26,maryland puts an end to wisconsins 10 game winning streak,0.0850563794374466,0.44231292605400085,0.47263064980506897,25/02/2015,12322
27,besieged assyrians have deep roots in middle east,0.03570568934082985,0.043998654931783676,0.9202956557273865,25/02/2015,12320
28,parks and recreation finale ends shows run sunny as ever,0.062202081084251404,0.03882954269647598,0.8989683389663696,25/02/2015,12318
29,with games only goal rangers hayes gets the better of an old friend,0.1753154695034027,0.07777218520641327,0.7469123005867004,25/02/2015,12317
30,in disguises spies testify of watching terror suspect,0.02765236236155033,0.21006517112255096,0.7622824907302856,25/02/2015,12316
31,60 million error is found in connecticut governors budget proposal,0.01934397965669632,0.6656122207641602,0.3150438368320465,25/02/2015,12315
32,mets lucas duda discovers dangers of training too hard,0.03503215312957764,0.514003574848175,0.45096421241760254,25/02/2015,12314
33,american sniper trial jury finds ex marine guilty of murder,0.1259281188249588,0.4374029338359833,0.43666887283325195,25/02/2015,12313
34,in greek crisis rare moment of consensus,0.17093895375728607,0.028911743313074112,0.8001493215560913,25/02/2015,12312
35,minimum wage for new york citys tipped workers will increase to 7 50,0.3165324330329895,0.02421632409095764,0.6592512130737305,25/02/2015,12311
36,clinton sketches campaign messages in silicon valley,0.032043132930994034,0.035948142409324646,0.9320087432861328,25/02/2015,12310
37,look from behind with feeling,0.06749884784221649,0.04171919450163841,0.8907819986343384,25/02/2015,12329
38,man convicted in 1990 killing recounts a forced confession,0.11031048744916916,0.4986373484134674,0.39105224609375,25/02/2015,12309
39,GYMNASTICS,0.07269728928804398,0.04830945283174515,0.8789932727813721,25/02/2015,12330
40,corrections february 25 2015,0.024451782926917076,0.051740601658821106,0.9238075613975525,25/02/2015,12332
41,6 qs about the news kehinde wiley puts a classical spin on his contemporary subjects,0.24160827696323395,0.013266244903206825,0.7451254725456238,25/02/2015,12352
42,test yourself cute animal videos,0.05447930842638016,0.036240577697753906,0.9092800617218018,25/02/2015,12351
43,when the system fails,0.025322314351797104,0.075127974152565,0.8995497226715088,25/02/2015,12350
44,understanding chronic fatigue,0.09207544475793839,0.02739090472459793,0.8805336356163025,25/02/2015,12349
45,four months to get it right on greece,0.14172174036502838,0.01816389709711075,0.8401143550872803,25/02/2015,12348
46,is that really a five star nursing home,0.05081698298454285,0.02320551499724388,0.9259775280952454,25/02/2015,12347
47,the gentrification effect,0.036345358937978745,0.18457579612731934,0.7790787816047668,25/02/2015,12346
48,thomas friedman isis heads to rome,0.04910040646791458,0.02673441544175148,0.9241652488708496,25/02/2015,12345
49,how should we eat,0.044986091554164886,0.02891724929213524,0.9260966777801514,25/02/2015,12344
50,an emerging nuclear deal with iran,0.5877521634101868,0.016346106305718422,0.39590176939964294,25/02/2015,12343
51,frank bruni republicans evangelicals gays and abortion,0.04031801596283913,0.07295224815607071,0.8867297768592834,25/02/2015,12342
