,Headline,Positive,Negative,Neutral,date,article_id
0,ask well is rebounding good exercise,0.9198930859565735,0.03665344417095184,0.043453510850667953,16/01/2015,3305
1,goldman sachs profit drops but beats estimates,0.025567391887307167,0.9540348649024963,0.020397832617163658,16/01/2015,3301
2,beijing considers closer scrutiny for unruly chinese tourists,0.09651464223861694,0.08992636948823929,0.8135589361190796,16/01/2015,3312
3,what are your favorite movies ever,0.03171089291572571,0.0745929554104805,0.893696129322052,16/01/2015,3286
4,new years help for the bus driver,0.7753341197967529,0.021650301292538643,0.20301564037799835,16/01/2015,3320
5,kerry to paris youve got a friend,0.17554210126399994,0.03921554610133171,0.7852423787117004,16/01/2015,3319
6,gov cuomo on new york citys woes,0.07619652152061462,0.5943737030029297,0.3294297456741333,16/01/2015,3280
7,standing up to the nra,0.1345014125108719,0.013963993638753891,0.8515346050262451,16/01/2015,3281
8,blackhat a cyberthriller starring chris hemsworth,0.04732131212949753,0.17201530933380127,0.7806634306907654,16/01/2015,3192
9,the cruel waste of americas tech talent,0.026125013828277588,0.730208694934845,0.24366629123687744,16/01/2015,3193
10,making sure crime prevention pays,0.06483341008424759,0.04741330444812775,0.8877533078193665,16/01/2015,3282
11,layers that conceal and reveal,0.03439632058143616,0.06262756884098053,0.9029760956764221,16/01/2015,3287
12,whats on this week around the world 6,0.04511567950248718,0.06047811731696129,0.8944061994552612,16/01/2015,3318
13,6 qs about the news racial bias even when we have good intentions,0.11604809761047363,0.041288625448942184,0.8426633477210999,16/01/2015,3283
14,silent reading in class,0.03351186215877533,0.07106280326843262,0.8954253792762756,16/01/2015,3201
15,daily clip report 104,0.025790398940443993,0.051675137132406235,0.9225344657897949,16/01/2015,3313
16,test yourself a go kart star called little alonso,0.07401508092880249,0.024126987904310226,0.9018579125404358,16/01/2015,3284
17,experiencing the chokehold firsthand,0.06880377233028412,0.02810557372868061,0.9030907154083252,16/01/2015,3380
18,encouraging women to be heard,0.1276075541973114,0.022950876504182816,0.8494415283203125,16/01/2015,3285
19,little accidents an independent movie by sara colangelo,0.085982546210289,0.06538605690002441,0.8486314415931702,16/01/2015,3194
20,your turn a weekend thread open for comments 42,0.03984859585762024,0.03329969942569733,0.9268516302108765,16/01/2015,3307
21,wet seal files for chapter 11 bankruptcy,0.021560197696089745,0.6176658272743225,0.3607739806175232,17/01/2015,3338
22,south korean journalists acquitted on charges of defaming presidents brother,0.08962304145097733,0.742906928062439,0.16746997833251953,17/01/2015,3278
23,at pitti uomo in florence put a hat on it,0.06601850688457489,0.06552110612392426,0.8684603571891785,17/01/2015,3046
24,rising costs of youth sports,0.09851857274770737,0.3279552459716797,0.5735262036323547,17/01/2015,3333
25,head of medicare and medicaid agency is stepping down,0.01949382573366165,0.45921239256858826,0.5212938189506531,17/01/2015,3332
26,repsol oil gas exploration canary islands,0.03395596146583557,0.037241898477077484,0.9288020730018616,17/01/2015,3331
27,showers on wheels,0.03597687929868698,0.06008521839976311,0.9039379358291626,17/01/2015,3216
28,in greece banks ask ecb for access to emergency aid,0.17581698298454285,0.058279044926166534,0.7659040093421936,17/01/2015,3310
29,italy aid workers syria,0.050497300922870636,0.47720372676849365,0.4722989797592163,17/01/2015,3336
30,russia ukraine donetsk airport,0.030907880514860153,0.0836593359708786,0.885432779788971,17/01/2015,3329
31,seeking legal immigration status longtime new yorker cant return to us,0.038771986961364746,0.09990338981151581,0.8613245487213135,17/01/2015,3352
32,2014 was hottest year on record surpassing 2010,0.7158297896385193,0.04677776247262955,0.23739248514175415,17/01/2015,3347
33,europe arrests terrorism links,0.0404960922896862,0.14518988132476807,0.8143140077590942,17/01/2015,3277
34,north korean hand suspected as myanmar sweeps up interview bootlegs,0.03869267925620079,0.767714262008667,0.19359301030635834,17/01/2015,3279
35,aaron rodgers has a strained calf and everyone has advice,0.04336756840348244,0.7395119071006775,0.21712055802345276,17/01/2015,3372
36,amazon luxembourg european commission,0.028085531666874886,0.05143871530890465,0.9204757809638977,17/01/2015,3273
37,press freedom in hong kong under threat report says,0.03528863191604614,0.44564327597618103,0.5190680623054504,17/01/2015,3272
38,after meeting with pope francis philippine president criticizes local church leaders,0.016967980191111565,0.9340202808380127,0.04901167377829552,17/01/2015,3271
39,consumer prices barely rise complicating fed strategy,0.07838816940784454,0.7886773943901062,0.13293439149856567,17/01/2015,3368
40,raghuram rajan india rbi interview,0.025793394073843956,0.055145181715488434,0.9190614223480225,17/01/2015,3288
41,sam smiths sold out show at madison square garden,0.14300183951854706,0.024676524102687836,0.8323215842247009,17/01/2015,3289
42,obama proposes tapping private investors to fund infrastructure projects,0.2590187191963196,0.00852376688271761,0.7324575185775757,17/01/2015,3291
