,Headline,Positive,Negative,Neutral,date,article_id
0,siblings subversive yet chic punk mohawks,0.037272002547979355,0.16805051267147064,0.7946774363517761,21/02/2015,11608
1,ilyasah shabazz what would malcolm x think,0.024738837033510208,0.06362173706293106,0.9116394519805908,21/02/2015,11528
2,new mexico board votes to end doctors suspension,0.0728628858923912,0.3392331898212433,0.5879039168357849,21/02/2015,11531
3,floyd mayweather manny pacquiao showdown is set,0.039859287440776825,0.05003159120678902,0.9101091623306274,21/02/2015,11512
4,preventing crime,0.044271934777498245,0.053796008229255676,0.9019321203231812,21/02/2015,11507
5,what to do if you got the wrong tax forms,0.027413565665483475,0.1691005975008011,0.8034858107566833,21/02/2015,11569
6,putting a stop to shell companies in two steps,0.0651332437992096,0.06651181727647781,0.8683549165725708,21/02/2015,11504
7,review ballet rakatan delivers sizzling cuban moves,0.21785670518875122,0.02945806086063385,0.7526851892471313,21/02/2015,11481
8,kleiner court documents,0.031378716230392456,0.05809473991394043,0.9105265140533447,21/02/2015,11601
9,21scene 1205,0.05328139662742615,0.022094720974564552,0.9246239066123962,21/02/2015,11647
10,review in platform 2015 will rawls and kaitlyn gilliland perform a dance dialogue,0.06646096706390381,0.021748781204223633,0.9117902517318726,21/02/2015,11485
11,imagine dragons a rock n roll survivor by any definition,0.05787884071469307,0.030596468597650528,0.9115247130393982,21/02/2015,11486
12,london fashion week sibling fall winter 2015,0.028421994298696518,0.06798893213272095,0.9035890102386475,21/02/2015,11600
13,21scene sibling,0.04305628687143326,0.023787688463926315,0.9331560134887695,21/02/2015,11599
14,conferences consider restoring freshman ineligibility rule for basketball,0.11566495150327682,0.017398379743099213,0.8669367432594299,21/02/2015,11487
15,fashion week tom ford fall winter 2015,0.029615899547934532,0.0925523117184639,0.8778318166732788,21/02/2015,11595
16,rating uber riders,0.16773641109466553,0.05773204192519188,0.7745315432548523,21/02/2015,11506
17,21scene ford,0.0457715280354023,0.025779839605093002,0.9284486770629883,21/02/2015,11594
18,why giuliani and other obama critics play the american card,0.03153524175286293,0.09222370386123657,0.8762410879135132,21/02/2015,11592
19,fear and withdrawal,0.040273699909448624,0.1982862651348114,0.7614400386810303,21/02/2015,11670
20,review new york philharmonic and yo yo mas silk road ensemble join forces,0.1452561914920807,0.020219586789608,0.8345242738723755,21/02/2015,11495
21,raiders and chargers willing to share stadium near los angeles,0.17204096913337708,0.014645330607891083,0.8133137226104736,21/02/2015,11496
