,Headline,Positive,Negative,Neutral,date,article_id
0,1890 electrical executions,0.06212936341762543,0.02291853539645672,0.9149520397186279,19/01/2015,3868
1,founder of british hedge fund convicted of fraud,0.041611552238464355,0.23531833291053772,0.7230700850486755,19/01/2015,3873
2,too close to a patient for comfort,0.06381599605083466,0.20053371787071228,0.7356502413749695,19/01/2015,3875
3,20150120 OILPATCH hp,0.02723735198378563,0.09495124965906143,0.8778113722801208,19/01/2015,3878
4,fx picks up a pilot from louis ck and pamela adlon,0.13071097433567047,0.015492650680243969,0.8537963628768921,19/01/2015,3879
5,19scene fendi,0.06278243660926819,0.03354674577713013,0.9036707878112793,19/01/2015,3885
6,20150120 mlk nytnow,0.03807612508535385,0.044195644557476044,0.9177282452583313,19/01/2015,3886
7,20150120 mlk hp,0.03199424967169762,0.055369049310684204,0.9126366972923279,19/01/2015,3887
8,milan mens fashion week fendi fall winter 2015,0.03866969421505928,0.06102481856942177,0.900305449962616,19/01/2015,3889
9,debates at davos finally will include gay rights,0.05814099311828613,0.017582133412361145,0.9242768287658691,19/01/2015,3956
10,gotham recap gordon and falcone fight back,0.06675820797681808,0.08737858384847641,0.8458632230758667,19/01/2015,3951
11,the european scene,0.057277288287878036,0.02259856089949608,0.9201241135597229,19/01/2015,3939
12,are global universities good for us colleges,0.41490182280540466,0.012060156092047691,0.5730379819869995,19/01/2015,3937
13,finalists for the national book critics circle awards are announced,0.03588191419839859,0.029211092740297318,0.9349069595336914,19/01/2015,3935
14,a poets boyhood at the burning crossroads,0.11016613990068436,0.13153938949108124,0.7582944631576538,19/01/2015,3927
15,gucci fall 2015 menswear,0.03850942477583885,0.056257426738739014,0.9052331447601318,19/01/2015,3847
16,19scene brioni,0.09302783757448196,0.04867413267493248,0.8582980036735535,19/01/2015,3923
17,writing your way to happiness,0.14366042613983154,0.03557829186320305,0.8207612633705139,19/01/2015,3918
18,milan mens fashion week brioni fall winter 2015,0.04472528025507927,0.0651426613330841,0.8901320695877075,19/01/2015,3915
19,dahesh museum of art homeless for 7 years has a new residence,0.11941572278738022,0.016336800530552864,0.8642474412918091,19/01/2015,3908
20,advice from americas worst mom,0.1841403692960739,0.04034002497792244,0.775519609451294,19/01/2015,3907
21,20150119 lens review,0.029419975355267525,0.05112392455339432,0.9194560647010803,19/01/2015,3904
22,do i need screen time rules for other peoples children too,0.027297429740428925,0.08965688943862915,0.8830456733703613,19/01/2015,3899
23,20150120 COMPLEX,0.028540508821606636,0.05424781143665314,0.9172117114067078,19/01/2015,3922
24,20150119nytnow green,0.027794957160949707,0.07088543474674225,0.9013196229934692,19/01/2015,3846
25,1945 joe mccarthy at a love fest,0.06263100355863571,0.07066961377859116,0.8666993379592896,19/01/2015,3852
26,oscar campaign phase 2 the rules toughen and a wrestler softens,0.22598795592784882,0.01310031395405531,0.7609117031097412,19/01/2015,3843
27,down two judges new yorks court of appeals carries on,0.038371216505765915,0.3126477599143982,0.6489810347557068,19/01/2015,3796
28,nbas have nots watch the clock asjahlil okafor bides his time,0.09952545911073685,0.0360882468521595,0.8643863201141357,19/01/2015,3797
29,freedom for yazidis after months of torment,0.6449117064476013,0.07439139485359192,0.280696839094162,19/01/2015,3798
30,19Most,0.029836241155862808,0.06123620644211769,0.9089275598526001,19/01/2015,3799
31,with stunning brevity russell wilson rises from his worst to his best,0.7825356721878052,0.022743579000234604,0.19472075998783112,19/01/2015,3800
32,icy rain tests the regions unwary,0.26204192638397217,0.40030792355537415,0.33765020966529846,19/01/2015,3802
33,as her father and uncle fight a 2 year old girl is slashed in manhattan,0.022943511605262756,0.9014590978622437,0.07559741288423538,19/01/2015,3804
34,fox news apologizes for false claims of muslim only areas in england and france,0.02269258163869381,0.8151694536209106,0.162137970328331,19/01/2015,3805
35,19NOTKNICKS_show,0.027654845267534256,0.06638998538255692,0.9059551954269409,19/01/2015,3806
36,david cameron and barack obama the special sartorial relationship,0.05423034355044365,0.02268388494849205,0.9230857491493225,19/01/2015,3845
37,19NOTKNICKS hp,0.033543188124895096,0.12371855229139328,0.8427382111549377,19/01/2015,3809
