,Headline,Positive,Negative,Neutral,date,article_id
0,ohio state quarterback is suspended after arrest,0.02388056553900242,0.6091791987419128,0.3669402003288269,01/11/2015,66060
1,on the market in the new york region,0.05373736843466759,0.052368104457855225,0.8938944935798645,01/11/2015,65856
2,us and cuba in trade talks for ballplayers to be named later,0.11249610781669617,0.02546907775104046,0.862034797668457,01/11/2015,66059
3,meeta anand james lucas,0.06313496828079224,0.024030357599258423,0.912834644317627,01/11/2015,66078
4,on the market in new york city,0.03527757152915001,0.0608157254755497,0.9039067625999451,01/11/2015,65865
5,homes for sale in carroll gardens brooklyn the financial district and murray hill,0.06274425983428955,0.01650221087038517,0.920753538608551,01/11/2015,65866
6,royals are still stewing over noah syndergaards knockdown pitch,0.014294649474322796,0.936791718006134,0.048913680016994476,01/11/2015,66066
7,3 dead 4 injured after car crashes into trick or treaters in the bronx,0.024693433195352554,0.9176425933837891,0.05766398459672928,01/11/2015,66067
8,push for diversity in ballet turns to training the next generation,0.1281508505344391,0.012010429985821247,0.8598387241363525,01/11/2015,65825
9,new york mets kansas city royals game 4 world series,0.05951743572950363,0.07596001774072647,0.8645225763320923,01/11/2015,66068
10,25 data chart,0.05191003158688545,0.0762057974934578,0.8718842267990112,01/11/2015,65790
11,jackson heights through the eyes of frederick wiseman,0.09747648239135742,0.015695663169026375,0.8868278861045837,01/11/2015,65796
12,surf for love not for gold,0.04440909996628761,0.03073648363351822,0.9248543977737427,01/11/2015,65798
13,valeant shows the perils of fantasy numbers,0.03757672384381294,0.1315803974866867,0.830842912197113,01/11/2015,65801
14,in goal for the red bulls an unlikely ironman,0.25173982977867126,0.02306556887924671,0.72519451379776,01/11/2015,65804
15,first condos sold at former st vincents hospital,0.032277099788188934,0.026587190106511116,0.9411357045173645,01/11/2015,65805
16,for spotlight actors portrayed hunters chasing predators,0.05086304992437363,0.05390727147459984,0.8952296376228333,01/11/2015,65806
17,divorce and the shared mortgage,0.03742573410272598,0.202005997300148,0.7605682611465454,01/11/2015,65807
18,lucy harris joshua collins,0.05498836934566498,0.033659204840660095,0.9113523960113525,01/11/2015,66076
19,eisenhower an unlikely pioneer of tv ads,0.09812113642692566,0.016886966302990913,0.8849918842315674,01/11/2015,65809
20,david russell on joy jennifer lawrence and embracing the ordinary,0.1417076587677002,0.029444733634591103,0.8288476467132568,01/11/2015,65813
21,how seattle police and social media solved mystery of stolen camera,0.049190953373909,0.15262407064437866,0.7981849908828735,01/11/2015,66058
22,charlie kaufman discusses anomalisa his existential stop motion movie,0.03108496218919754,0.062198493629693985,0.9067165851593018,01/11/2015,65815
23,what i love nancy fuller,0.04510955139994621,0.03624531999230385,0.9186451435089111,01/11/2015,65820
24,nancy fuller farmhouse rules chef at home,0.05004485324025154,0.04998479038476944,0.8999704122543335,01/11/2015,65822
25,kimberly frye yared alula,0.07835450768470764,0.03574163094162941,0.8859038949012756,01/11/2015,66075
26,jessica novick jonathan justl,0.04893142357468605,0.051562633365392685,0.8995059132575989,01/11/2015,66074
27,sarah stipicevic colin higgins,0.059697628021240234,0.056198302656412125,0.8841040134429932,01/11/2015,66073
28,mary van houten ryan harper,0.03764670342206955,0.049911703914403915,0.9124415516853333,01/11/2015,66072
29,janelle burrell and derricke dennis,0.03093910589814186,0.06224393844604492,0.9068169593811035,01/11/2015,66071
30,rebecca koenig michael rosen,0.05917443335056305,0.033561065793037415,0.9072645306587219,01/11/2015,66070
31,how aldo sohm sommelier spends his sundays,0.02897879295051098,0.06487227976322174,0.9061488509178162,01/11/2015,65823
32,after daniel murphys error mets need historic comeback,0.1341177225112915,0.06323511153459549,0.8026471138000488,01/11/2015,66069
33,the changing faces of ballet,0.09405624866485596,0.03884341940283775,0.8671003580093384,01/11/2015,65824
34,a hells kitchen post office with condos on top,0.08684557676315308,0.021027110517024994,0.8921273350715637,01/11/2015,65816
35,25 community chart,0.06166796758770943,0.0341668538749218,0.9041652083396912,01/11/2015,65771
36,michigan fans find love on espncom,0.12307560443878174,0.015438861213624477,0.8614855408668518,01/11/2015,65871
37,un chief says worlds failure to act on suffering is a disgrace,0.03132988512516022,0.5769103765487671,0.39175981283187866,01/11/2015,66057
38,nfl week 8 schedule preview picks,0.021714212372899055,0.07560671120882034,0.9026790261268616,01/11/2015,65494
39,letters there and here,0.03373675420880318,0.042541712522506714,0.9237215518951416,01/11/2015,65501
40,millennial wedding guests behaving badly bachelorette bachelor parties,0.027111543342471123,0.47388988733291626,0.49899861216545105,01/11/2015,65504
41,russian plane crashes in egypt sinai peninsula,0.01519742514938116,0.8887401223182678,0.09606247395277023,01/11/2015,65977
42,who was the real lou reed,0.027196818962693214,0.08811872452497482,0.8846844434738159,01/11/2015,65978
43,ghosting a pal who comes on too strong social qs,0.03532477840781212,0.7400632500648499,0.2246120125055313,01/11/2015,65514
44,modern love a romance thats extra zesty,0.06666992604732513,0.03186338394880295,0.9014666676521301,01/11/2015,65520
45,the power of nudges for good and bad,0.07932814210653305,0.03227531909942627,0.8883965611457825,01/11/2015,65981
46,the female ginkgo trees acrid smell of success,0.11593030393123627,0.0566248744726181,0.827444851398468,01/11/2015,65605
47,amateur musicians find their harmony with westchester winds,0.14192718267440796,0.020898038521409035,0.8371747136116028,01/11/2015,65610
48,residents of fishers island seek artists for neighbors,0.07429264485836029,0.03385140374302864,0.8918559551239014,01/11/2015,65615
49,review disgraced at the long wharf theater in new haven,0.025965319946408272,0.850943922996521,0.12309077382087708,01/11/2015,65618
50,gourmet food shops expand takeout options,0.6083316206932068,0.03251965716481209,0.3591488003730774,01/11/2015,65620
51,review cassariano italian eatery in mineola,0.05107272416353226,0.02700989507138729,0.9219173192977905,01/11/2015,65621
52,elm city social a new gastro pub with an old fashioned spirit,0.1631024181842804,0.011666822247207165,0.8252307772636414,01/11/2015,65622
53,ecb says greek banks may need additional 15 9 billion to cover bad loans,0.3299109935760498,0.4065737724304199,0.26351526379585266,01/11/2015,65982
54,things to do on long island oct 30 to nov 8 2015,0.023467134684324265,0.06104488670825958,0.9154879450798035,01/11/2015,65626
55,things to do in the hudson valley oct 30 to nov 8 2015,0.026248933747410774,0.05500035732984543,0.9187506437301636,01/11/2015,65627
56,things to do in connecticut oct 30 to nov 8 2015,0.025040268898010254,0.05135840177536011,0.9236013293266296,01/11/2015,65629
57,things to do in new jersey oct 30 to nov 8 2015,0.026001498103141785,0.06118345633149147,0.9128150939941406,01/11/2015,65630
58,how auction houses orchestrate sales for maximum drama,0.03370041400194168,0.025420647114515305,0.9408789873123169,01/11/2015,65218
59,as polo sheds its elitist image teams crop up on campus,0.03425047919154167,0.5652661323547363,0.4004834294319153,01/11/2015,65663
60,toward a museum of the 21st century,0.173878476023674,0.013765230774879456,0.8123562932014465,01/11/2015,65205
61,in lulu the question that stops an opera,0.05059795454144478,0.10595037043094635,0.8434516787528992,01/11/2015,65472
62,75 years manhattan gallery gustav klimt egon schiele grandma moses,0.06625521928071976,0.039987463504076004,0.8937573432922363,01/11/2015,65872
63,smarties a halloween favorite maintains a sweet family business,0.07066474109888077,0.03538917750120163,0.89394611120224,01/11/2015,65431
64,jeff koons lends a hand and a name,0.06711907684803009,0.017676616087555885,0.9152042865753174,01/11/2015,65976
65,tactics and antagonists draw attention to houston rights vote,0.02463512495160103,0.6326074004173279,0.3427574932575226,01/11/2015,66055
66,airlines reroute flights after russian crash in egypt,0.0243831854313612,0.8340609669685364,0.14155584573745728,01/11/2015,66052
67,shilpi gupta and omar kasrawi,0.024717774242162704,0.06326939910650253,0.9120128154754639,01/11/2015,66079
68,believing what you dont believe,0.048479195684194565,0.05049443244934082,0.9010263681411743,01/11/2015,65878
69,terry gilliam is not in fact dead,0.0284755639731884,0.05768707022070885,0.9138373136520386,01/11/2015,65387
70,the light beam rider,0.059975579380989075,0.03089052066206932,0.9091339707374573,01/11/2015,65879
71,new york city marathon road runners russia doping,0.050718750804662704,0.03584667295217514,0.913434624671936,01/11/2015,65889
72,01Real Estate Matrix Graphic,0.041001372039318085,0.036399342119693756,0.9225993156433105,01/11/2015,65895
73,thievery corporations eric hilton builds an empire in dc,0.07781345397233963,0.030189132317900658,0.8919974565505981,01/11/2015,65900
74,sergio trujillo realizes his dream of salsa on broadway,0.18079042434692383,0.02029157429933548,0.7989179491996765,01/11/2015,65408
75,green wood cemetery brooklyn pearly gates meet velvet rope,0.044431958347558975,0.0424661822617054,0.9131017923355103,01/11/2015,65905
76,actor christopher sieber lands a role on law order finally,0.22133998572826385,0.024280596524477005,0.7543794512748718,01/11/2015,65904
77,knitting mohonk mountain house new paltz,0.041418831795454025,0.03254544362425804,0.9260357618331909,01/11/2015,65388
78,holiday releases dinosaurs divas archers and tie fighters,0.03153051435947418,0.034229036420583725,0.9342404007911682,01/11/2015,65909
79,the archive of eating,0.0866507962346077,0.060802705585956573,0.8525465726852417,01/11/2015,65389
80,bread is broken,0.07312621176242828,0.03950120508670807,0.8873725533485413,01/11/2015,65390
81,bill cunningham head to toe black,0.043603427708148956,0.04814251884818077,0.9082540273666382,01/11/2015,65915
82,john le carre the biography and frederick forsyths the outsider,0.04411931708455086,0.0483892522752285,0.9074915051460266,01/11/2015,64588
83,letter of recommendationvicks nasal spray,0.07851263135671616,0.012987980619072914,0.9084993600845337,01/11/2015,65392
84,star wars doesnt belong to george lucas it belongs to the fans,0.025466812774538994,0.03963720053434372,0.934895932674408,01/11/2015,65394
85,gloria steinem by the book,0.06243285536766052,0.06568347662687302,0.8718836307525635,01/11/2015,65401
86,steve gebhardt who made films with rock stars dies at 78,0.0335276760160923,0.15907850861549377,0.8073938488960266,01/11/2015,65967
87,danielle gaier jonathan goodman,0.04569537937641144,0.031126711517572403,0.92317795753479,01/11/2015,66077
88,icbc standard bank to pay nearly 33 million in bribery case,0.10113206505775452,0.0539080947637558,0.8449597954750061,01/12/2015,72194
89,coin toss is secure in sports lore if not in cricket,0.04828019067645073,0.026731131598353386,0.9249887466430664,01/12/2015,72188
90,an nfc east team will make the playoffs but which one,0.04108680784702301,0.02391982637345791,0.9349933862686157,01/12/2015,72193
91,sheldon silver guilty corruption trial,0.09673666954040527,0.41506195068359375,0.48820143938064575,01/12/2015,72181
92,dark clouds over the internet,0.07613338530063629,0.5431565642356873,0.38071006536483765,01/12/2015,72195
93,with shipwreck treasure easier to reach a duel is on,0.16718977689743042,0.02889702469110489,0.8039132356643677,01/12/2015,72186
94,the leftovers season 2 episode 5 review,0.021054640412330627,0.11340919137001038,0.8655362129211426,01/12/2015,66288
95,korean county achieves its goal less birth control more babies,0.8287420272827148,0.010702388361096382,0.16055558621883392,01/12/2015,72176
96,china aids sexual transmission,0.047343142330646515,0.08638662844896317,0.8662703037261963,01/12/2015,72173
97,toronto maple leafs matt hunwick makes the most of his opportunity,0.43079423904418945,0.022077931091189384,0.5471278429031372,01/12/2015,72179
98,mens fashion velvet,0.03326396644115448,0.03941650316119194,0.9273194670677185,01/12/2015,72196
99,mayor de blasio promotes smoother ride on fdr drive,0.534532904624939,0.021533073857426643,0.44393396377563477,01/12/2015,72306
100,word of the day quiz authoritarian,0.05576738342642784,0.03883911669254303,0.9053934812545776,01/12/2015,72348
101,blood pressure a reading with a habit of straying,0.04473039135336876,0.16413173079490662,0.7911379337310791,01/12/2015,72221
102,as trial began a humble assemblyman didnt appear guilty to several jurors,0.07889747619628906,0.5122983455657959,0.40880417823791504,01/12/2015,72337
103,baruch fraternity leader says he knew rite that turned fatal was banned,0.06514722853899002,0.07567040622234344,0.8591823577880859,01/12/2015,72336
104,russia turkey returns pilots body,0.10975933074951172,0.017598804086446762,0.872641921043396,01/12/2015,72335
105,taiwan old enemies exchange spies,0.062066663056612015,0.06904289871454239,0.8688904643058777,01/12/2015,72334
106,an anonymous satire of silicon valley now has a publisher,0.031553708016872406,0.15165741741657257,0.8167888522148132,01/12/2015,72260
107,a hillary clinton email is released by state department,0.01844610832631588,0.06441478431224823,0.9171390533447266,01/12/2015,72333
108,eldar ryazanov russian film director known for his satire dies at 88,0.07957068085670471,0.2910745143890381,0.6293547749519348,01/12/2015,72330
109,kenyan track doping suspension iaaf hamburg olympics,0.06531886756420135,0.4862854480743408,0.44839566946029663,01/12/2015,72329
