,Headline,Positive,Negative,Neutral,date,article_id
0,jazz listings for oct 2 8,0.025429870933294296,0.044491350650787354,0.9300787448883057,02/10/2015,58999
1,review in going away everyone is leaving,0.07876120507717133,0.14173990488052368,0.779498815536499,02/10/2015,59000
2,gucci balenciaga bally loafers,0.04657784476876259,0.039536360651254654,0.913885772228241,02/10/2015,59001
3,review anxious puppets and other dummies in the daisy theater,0.025144994258880615,0.05260578542947769,0.9222491979598999,02/10/2015,59002
4,review northern soul shows 70s england through a music lens,0.0639752596616745,0.026046382263302803,0.9099783301353455,02/10/2015,59003
5,review partisan training assassins without a cause,0.029369879513978958,0.08155122399330139,0.8890789151191711,02/10/2015,59004
6,obama oregon shooting umpqua community college gun control,0.0332697369158268,0.26485496759414673,0.7018753290176392,02/10/2015,59005
7,early planning for new hudson rail tunnel is underway us transportation secretary says,0.07777885347604752,0.02031966671347618,0.9019014835357666,02/10/2015,58917
8,review in shanghai john cusack is a naval intelligence operative in a bind,0.03086608275771141,0.1273644119501114,0.8417695164680481,02/10/2015,59006
9,review sherpa delves into a risky profession,0.08761944621801376,0.06039416790008545,0.8519864082336426,02/10/2015,59010
10,john guillermin towering inferno director dies at 89,0.02973906509578228,0.23897506296634674,0.7312858700752258,02/10/2015,59011
11,judge allows class action suit over mississippi prison conditions,0.07606857270002365,0.6075277328491211,0.31640374660491943,02/10/2015,59012
12,private probation company accused of abuses in tennessee,0.022009730339050293,0.8580722808837891,0.11991796642541885,02/10/2015,59013
13,review shout gladi gladi on the fight to curb fistula,0.14547790586948395,0.020376505330204964,0.8341455459594727,02/10/2015,59016
14,review taken by storm about the mind behind a design,0.0944577157497406,0.052357424050569534,0.8531849384307861,02/10/2015,59018
15,young refugee who fled syria in wheelchair thanks days of our lives stars who reunited for her,0.24824786186218262,0.025277089327573776,0.7264750599861145,02/10/2015,59020
16,review in taxi a filmmaker pushes against iranian censorship from behind the wheel,0.16302531957626343,0.09951909631490707,0.7374555468559265,02/10/2015,59021
17,new college rankings dont show how alma mater affects earnings,0.01942688412964344,0.060150131583213806,0.9204229712486267,02/10/2015,59008
18,theater listings for oct 2 8,0.018060384318232536,0.07163325697183609,0.9103063941001892,02/10/2015,58998
19,review in deathgasm listening to heavy metal has nasty consequences,0.01501840353012085,0.9008357524871826,0.08414580672979355,02/10/2015,58997
20,review fall for dance opens with miami ballet and che malambo,0.10631941258907318,0.02086191624403,0.8728187084197998,02/10/2015,58995
21,review brand a second coming allows a comedian to be serious,0.07334696501493454,0.03505145385861397,0.8916015028953552,02/10/2015,58968
22,comedy listings for oct 1 8,0.021739713847637177,0.08720657229423523,0.8910537362098694,02/10/2015,58972
23,review tabac rouge james thierrees dystopia at bam,0.046198971569538116,0.04800458252429962,0.905796468257904,02/10/2015,58973
24,pop rock cabaret listings for oct 2 8,0.024773817509412766,0.06262192875146866,0.9126042127609253,02/10/2015,58974
25,review in freeheld a dying detective fights for gay rights,0.09731453657150269,0.06809356063604355,0.8345918655395508,02/10/2015,58975
26,review the momenta quartet salutes contemporary composition in amber waves,0.24128897488117218,0.015161543153226376,0.7435495257377625,02/10/2015,58976
27,glencore isnt out of the woods yet,0.11139438301324844,0.03448411449790001,0.8541215658187866,02/10/2015,58977
28,classical opera listings for oct 2 8,0.022473786026239395,0.03342391550540924,0.9441023468971252,02/10/2015,58980
29,mets finish road schedule but its an empty victory for the phillies,0.16521629691123962,0.331909716129303,0.5028740763664246,02/10/2015,58981
30,movie listings for oct 2 8,0.019246162846684456,0.07866262644529343,0.9020912647247314,02/10/2015,58983
31,review this changes everything sweetly confronts climate change,0.0717909187078476,0.03668473660945892,0.8915243744850159,02/10/2015,58984
32,dance listings for oct 2 8,0.019510718062520027,0.06070670112967491,0.9197825193405151,02/10/2015,58985
33,museum gallery listings for oct 2 8,0.01779421977698803,0.07175952196121216,0.910446286201477,02/10/2015,58987
34,addicted to fresno a comedy of codependent sisters,0.06735102832317352,0.09149840474128723,0.8411505818367004,02/10/2015,58989
35,spare times for oct 2 8,0.019012877717614174,0.13356372714042664,0.8474233150482178,02/10/2015,58990
36,review new york city ballet gives a dance form a makeover,0.07298747450113297,0.029167676344513893,0.8978447914123535,02/10/2015,58991
37,spare times for children for oct 2 8,0.035002678632736206,0.04461977630853653,0.9203775525093079,02/10/2015,58992
38,hope and dread are infused in berlin metropolis,0.09196918457746506,0.20407834649085999,0.7039525508880615,02/10/2015,58993
39,review a christmas horror story for the gory faithful,0.04105810448527336,0.05466712266206741,0.9042747616767883,02/10/2015,58994
40,elias sime recycles discarded objects into abstract works,0.03504280000925064,0.033750567585229874,0.9312065839767456,02/10/2015,58960
41,review buster poindexter a rocker who wants to be taken lightly,0.05662665516138077,0.07376659661531448,0.8696067929267883,02/10/2015,58936
42,supreme court adds terrorism and money laundering cases to docket,0.030948039144277573,0.09944353252649307,0.8696084022521973,02/10/2015,58897
43,a new and improved look for kenzo s milan store,0.5997790694236755,0.010668973438441753,0.38955193758010864,02/10/2015,58663
44,oregon shooting maps and diagrams,0.022179443389177322,0.05193830281496048,0.9258822798728943,02/10/2015,59404
45,the week on instagram,0.02092912793159485,0.048199910670518875,0.9308709502220154,02/10/2015,59416
46,incorrect count on visas disrupts lives of highly skilled immigrants,0.009066518396139145,0.9557016491889954,0.035231832414865494,02/10/2015,58916
47,the martian with movie trailer ridley scott narrates a scene,0.030010748654603958,0.049748219549655914,0.9202409982681274,02/10/2015,58914
48,panel covering the globe,0.034058813005685806,0.025112077593803406,0.9408290982246399,02/10/2015,59750
49,panel what todays news tells us about the 2016 election,0.049907706677913666,0.016537213698029518,0.933555006980896,02/10/2015,59751
50,panel cooking with the times,0.09949027001857758,0.032079897820949554,0.8684297800064087,02/10/2015,59753
51,mets keith hernandez,0.0470726303756237,0.05358082056045532,0.8993465304374695,02/10/2015,58118
52,paul newman steve mcqueen cary grant style,0.04967408627271652,0.05258133262395859,0.8977445960044861,02/10/2015,58140
53,is that cappuccino youre drinking really a cappuccino,0.037040285766124725,0.0448426678776741,0.9181170463562012,02/10/2015,58219
54,dressing up at the toronto film festival,0.08603382110595703,0.03834856301546097,0.8756176233291626,02/10/2015,58225
