,Headline,Positive,Negative,Neutral,date,article_id
0,judge says bankruptcy of caesars unit can proceed in chicago,0.02326875925064087,0.1508290022611618,0.8259022235870361,28/01/2015,6062
1,paris couture week jean paul gaultier spring summer 2015,0.039996787905693054,0.08161859959363937,0.8783845901489258,28/01/2015,6063
2,28scene gaultier,0.05016428604722023,0.045431096106767654,0.9044046401977539,28/01/2015,6064
3,valentino spring 2015 couture,0.04930747300386429,0.042639538645744324,0.9080529808998108,28/01/2015,6066
4,colombia calls for release of venezuelan political prisoner,0.06214812025427818,0.583132266998291,0.35471972823143005,28/01/2015,6067
5,readers respond at yale the police detained my son,0.10920283943414688,0.29713520407676697,0.593661904335022,28/01/2015,6069
6,white house drone,0.03066861629486084,0.05652875453233719,0.9128026366233826,28/01/2015,5782
7,snow fell but food deliverymen got the chicken curry through,0.13378523290157318,0.26346075534820557,0.6027539968490601,28/01/2015,5780
8,how janice dean meteorologist and mother does it,0.024524986743927002,0.05333597958087921,0.9221389889717102,28/01/2015,6070
9,south sudan child soldiers,0.03322897106409073,0.6104097962379456,0.3563612103462219,28/01/2015,5775
10,fall out boy is no 1,0.15039977431297302,0.03376796841621399,0.8158323168754578,28/01/2015,6072
11,greece syriza government names anti austerity economist as finance minister,0.053685158491134644,0.019291484728455544,0.9270232915878296,28/01/2015,5774
12,a peek inside the patriots trick playbook,0.04098110646009445,0.03083133138716221,0.9281875491142273,28/01/2015,5773
13,20140128HIDDEN,0.032680198550224304,0.04224056750535965,0.9250792264938354,28/01/2015,5771
14,fight the temptation to pay attention to polls,0.06622759997844696,0.05365074798464775,0.8801217079162598,28/01/2015,5770
15,as in 2012 romney can do no right in murdochs eyes,0.05884389206767082,0.05040721595287323,0.8907488584518433,28/01/2015,5768
16,holocaust survivors ever dwindling in number gather at auschwitz for memorial,0.02673017978668213,0.3470110297203064,0.6262588500976562,28/01/2015,5766
17,hearing from your congressman and hearing and hearing,0.03814074024558067,0.024421919137239456,0.9374372959136963,28/01/2015,5759
18,china tries to stay aloof from warming us india relationship,0.0466064028441906,0.10271583497524261,0.8506777286529541,28/01/2015,5757
19,all the presidents memorabilia a collection languishes,0.020967649295926094,0.14649444818496704,0.8325379490852356,28/01/2015,5749
20,two rockets fired from syria hit israeli controlled part of golan heights,0.06589879840612411,0.6541266441345215,0.2799745202064514,28/01/2015,5748
21,indonesia military halts search for victims of airasia crash,0.01866980269551277,0.8438383340835571,0.1374918520450592,28/01/2015,5732
22,stylish plans for sleepy industrial red hook,0.6485012173652649,0.012020607478916645,0.33947819471359253,28/01/2015,5730
23,oklahoma death penalty case,0.031465522944927216,0.7098280787467957,0.25870636105537415,28/01/2015,6074
24,coverage in an instant in the field with crowleygraph,0.09654267132282257,0.01316473726183176,0.8902925848960876,28/01/2015,6054
25,paul rudolph building in goshen ny faces threat,0.09293265640735626,0.045691411942243576,0.8613759875297546,28/01/2015,5859
26,the talos principle prompts thinking beyond virtual world,0.2536316514015198,0.01047111488878727,0.7358972430229187,28/01/2015,5829
27,pakistan criticizes indias inclusion in nuclear suppliers group,0.017282968387007713,0.9075762033462524,0.0751408189535141,28/01/2015,5865
28,daily report iphone sales in china bolster apple earnings,0.9431207180023193,0.02777198515832424,0.029107192531228065,28/01/2015,6004
29,6 qs about the news off the 3 d printer practice parts for the surgeon,0.07929917424917221,0.03600187972187996,0.8846989870071411,28/01/2015,5954
30,test yourself a new york city snow day,0.14239023625850677,0.07757420092821121,0.7800354957580566,28/01/2015,5953
31,alibaba creates a consumer credit rating service,0.12570388615131378,0.01672736555337906,0.8575687408447266,28/01/2015,5952
32,quotation of the day,0.03285898268222809,0.06459265947341919,0.9025484323501587,28/01/2015,5935
33,whats on tv wednesday,0.028089022263884544,0.053683921694755554,0.9182270169258118,28/01/2015,5934
34,how did politics get so personal,0.038222573697566986,0.12627369165420532,0.8355037569999695,28/01/2015,5951
35,word of the day missile,0.21886903047561646,0.05392853543162346,0.7272024154663086,28/01/2015,5933
36,lynch hearing starts with criticism of holder,0.06061995029449463,0.2839161455631256,0.6554638743400574,28/01/2015,6007
37,facts obamacare repeal vote,0.11997193098068237,0.067842997610569,0.8121850490570068,28/01/2015,6008
38,the fraud of the student athlete claim,0.02273176610469818,0.6434576511383057,0.33381056785583496,28/01/2015,5950
39,28payment,0.0357634611427784,0.062240343540906906,0.9019961953163147,28/01/2015,5932
40,brooklyn to democrats lets party,0.0687040314078331,0.04094449430704117,0.890351414680481,28/01/2015,5949
41,clover restaurant paris,0.05492982268333435,0.028616124764084816,0.916454017162323,28/01/2015,5931
42,opening ceremony vivienne westwood worlds end,0.051689282059669495,0.09471311420202255,0.8535976409912109,28/01/2015,5930
43,asap rocky sundance dope interview,0.03257574513554573,0.03979247808456421,0.9276318550109863,28/01/2015,5929
44,nfl investigator seeks to consult columbia physicist over patriots deflated footballs,0.024056589230895042,0.7692476511001587,0.2066957652568817,28/01/2015,5928
45,zaha hadid settles libel suit against new york review of books,0.04197455942630768,0.7658510208129883,0.19217446446418762,28/01/2015,6118
46,surging islanders overpower the rangers at home,0.33445316553115845,0.04246019199490547,0.6230866312980652,28/01/2015,5927
47,good riddance to the foam take out carton,0.20934244990348816,0.05648060515522957,0.7341769337654114,28/01/2015,5948
48,whats in a street name,0.024400124326348305,0.0786743015050888,0.8969256281852722,28/01/2015,5942
49,uganda agency cuts refugees rations,0.03223661333322525,0.7650676965713501,0.20269568264484406,28/01/2015,5922
50,20150128 CAROLINA hp,0.029080411419272423,0.048472560942173004,0.9224470257759094,28/01/2015,5921
51,hotel 22,0.033217042684555054,0.05299660563468933,0.9137863516807556,28/01/2015,6003
52,son of indicted new york state senator is found guilty in tax case,0.08258505910634995,0.46098852157592773,0.4564264416694641,28/01/2015,5919
53,coinbase a bitcoin exchange is operating without licenses so far,0.017693527042865753,0.5624005198478699,0.4199059307575226,28/01/2015,6002
54,laura poitras on heroic acts not heroes,0.03674982115626335,0.036541618406772614,0.9267085194587708,28/01/2015,5996
55,today in politics 84,0.06260935962200165,0.02434869110584259,0.9130420088768005,28/01/2015,5971
56,native american tribe buys stake in rock festival producer danny wimmer,0.050814755260944366,0.02600882202386856,0.9231764674186707,28/01/2015,5969
57,elis of france expects to raise 790 million in i p o in february,0.5251739621162415,0.009136740118265152,0.46568936109542847,28/01/2015,5973
58,morning agenda yahoos alibaba split,0.04314447566866875,0.019187400117516518,0.9376681447029114,28/01/2015,5974
59,paris couture live stream elie saab spring summer 2015,0.04747266694903374,0.031015194952487946,0.9215121269226074,28/01/2015,5966
60,new york today a young snow day expert,0.14293494820594788,0.02681233175098896,0.8302527666091919,28/01/2015,5965
61,chinese government takes aim at e commerce giant alibaba,0.019999897107481956,0.8135993480682373,0.1664007157087326,28/01/2015,5964
62,an ayatollahs history,0.0363289974629879,0.027003124356269836,0.9366678595542908,28/01/2015,5941
63,daily clip report 111,0.025256440043449402,0.04943348094820976,0.9253101348876953,28/01/2015,5980
64,de blasio and police stops,0.050286903977394104,0.44934484362602234,0.5003682971000671,28/01/2015,5940
65,a talented acquaintance at the gym,0.11978237330913544,0.023237789049744606,0.8569798469543457,28/01/2015,5981
66,dystopian reality of chinas smog captured in airpocalypse app,0.0318770669400692,0.11587075144052505,0.8522521257400513,28/01/2015,5939
67,what happens if apple drops google from its browser,0.018720585852861404,0.47859954833984375,0.5026798248291016,28/01/2015,5984
68,latest news new england snow loretta lynch madison keys,0.0272044837474823,0.07704377919435501,0.8957517743110657,28/01/2015,5963
69,how weight training can help you keep the weight off,0.1640007644891739,0.013149267062544823,0.8228499293327332,28/01/2015,5961
70,illegal basement suspected in collapse of historic beijing courtyard,0.021424012258648872,0.7809516787528992,0.1976243555545807,28/01/2015,5938
71,continued assaults on health reform,0.01909143663942814,0.809956431388855,0.17095214128494263,28/01/2015,5943
72,elie saab spring 2015 couture,0.05353950336575508,0.03237346187233925,0.9140870571136475,28/01/2015,5991
73,corrections january 28 2015,0.023304395377635956,0.06382022798061371,0.9128753542900085,28/01/2015,5936
74,on south county alabama,0.045549824833869934,0.03705080226063728,0.9173993468284607,28/01/2015,5959
75,thinking about the new greek crisis,0.04716937616467476,0.03572281450033188,0.9171078205108643,28/01/2015,5993
76,do you watch the super bowl 2,0.0261872336268425,0.03206349536776543,0.9417492747306824,28/01/2015,5958
77,canary wharf owners largest shareholders back acquisition bid,0.06670073419809341,0.11268226057291031,0.8206170201301575,28/01/2015,5957
78,ubers success casts doubt on many job licenses,0.024548131972551346,0.9175935387611389,0.05785832181572914,28/01/2015,5860
79,a resilient madison keys ousts venus williams at the australian open,0.6630013585090637,0.20941653847694397,0.12758205831050873,28/01/2015,5916
80,israeli group says military attacks on palestinian homes appeared to violate law,0.02460474707186222,0.8242682814598083,0.1511269509792328,28/01/2015,5923
81,states move to make citizenship exams a classroom aid,0.04932330176234245,0.02975350245833397,0.9209231734275818,28/01/2015,5914
82,georgia executes warren lee hill for murder,0.03421047329902649,0.6416555643081665,0.324133962392807,28/01/2015,5897
83,myriad genetics ending patent dispute on breast cancer risk testing,0.03901682049036026,0.6601690649986267,0.30081409215927124,28/01/2015,5895
84,mormons seek golden mean between gay rights and religious beliefs,0.20259879529476166,0.017684686928987503,0.7797164916992188,28/01/2015,5894
85,reies tijerina 88 dies led chicano property rights movement,0.1785268932580948,0.019018035382032394,0.8024550676345825,28/01/2015,5915
86,mexico officially declares missing students dead,0.014375859871506691,0.9279761910438538,0.057647962123155594,28/01/2015,5893
87,an overflow of memories from joe franklins storied career,0.31187859177589417,0.036902692168951035,0.6512187719345093,28/01/2015,5892
88,ukraine eu sends aid to east,0.16219113767147064,0.017965426668524742,0.8198434114456177,28/01/2015,5891
89,health care enrollment appears to be near goal,0.5632056593894958,0.4029683470726013,0.03382602334022522,28/01/2015,5890
90,dog missing for months is found in storm,0.02210700884461403,0.8625624775886536,0.11533057689666748,28/01/2015,5889
91,leviathan arussian movie gets applause in hollywood but scorn at home,0.10703659057617188,0.4812258780002594,0.4117375612258911,28/01/2015,5898
92,life of italian nobility for sale complete with regulations and taxes,0.03100927360355854,0.025579778477549553,0.9434109330177307,28/01/2015,5887
93,lynch to cast herself as departure from holder,0.07262369245290756,0.11460014432668686,0.8127761483192444,28/01/2015,5885
94,a new chapter for america and india,0.14563089609146118,0.013668379746377468,0.8407007455825806,28/01/2015,5882
95,frank bruni de blasio cuomo and the blizzard response,0.06945763528347015,0.0448196604847908,0.8857226967811584,28/01/2015,5878
96,recent commercial transactions,0.024882541969418526,0.04174041002988815,0.9333770871162415,28/01/2015,5877
97,botswana doctor is named to lead who in africa,0.060875169932842255,0.014441238716244698,0.9246836304664612,28/01/2015,5875
98,after steadily falling price for gas notches an increase,0.7995292544364929,0.16987472772598267,0.030596081167459488,28/01/2015,5874
99,helping women and girls period,0.06891297549009323,0.0600845031440258,0.8710025548934937,28/01/2015,6014
100,a conversation with kenneth s aschendorf,0.04300745949149132,0.027122117578983307,0.9298703670501709,28/01/2015,5873
101,gains from economic recovery still limited to top one percent,0.41131332516670227,0.12838731706142426,0.4602992534637451,28/01/2015,5869
102,hostos college in bronx to offer a food studies program,0.23261409997940063,0.00915579218417406,0.7582300901412964,28/01/2015,5886
103,egypt condemns western outrage at fatal shooting of protester,0.0493401363492012,0.8038071990013123,0.1468527466058731,28/01/2015,5899
104,lynch defends obamas immigration action,0.06961382925510406,0.14897769689559937,0.7814085483551025,28/01/2015,6012
105,commscope to buy te connectivity unit for 3 billion,0.0756588876247406,0.010139890015125275,0.9142012000083923,28/01/2015,6011
106,getting immigrants right with the law benefits all,0.18034765124320984,0.01230530720204115,0.8073470592498779,28/01/2015,5944
107,winning lottery numbers,0.0963945984840393,0.034474000334739685,0.8691314458847046,28/01/2015,5913
108,after three russians are charged the prospect of a spy swap surfaces,0.08709656447172165,0.725332498550415,0.1875709593296051,28/01/2015,5912
109,shutting new york city for a day wont have a lasting impact economists say,0.11116831749677658,0.18468528985977173,0.7041463255882263,28/01/2015,5911
110,korean defectors testimony,0.02487664669752121,0.8078079223632812,0.16731543838977814,28/01/2015,5945
111,detective shoots man during stabbing in manhattan,0.03243766352534294,0.7208598852157593,0.24670253694057465,28/01/2015,5910
112,empire may provide fox the big hit it needs,0.6477740406990051,0.008953205309808254,0.34327274560928345,28/01/2015,5900
113,kurt busch sticks with business plan amid domestic assault case,0.1358010321855545,0.15376123785972595,0.7104376554489136,28/01/2015,5909
114,in seahawks fierce secondary new members make the cut,0.04480282962322235,0.04276295006275177,0.9124342203140259,28/01/2015,5908
115,transit system that powers new york city is shut down by threat of snow,0.008762134239077568,0.9287009239196777,0.06253702193498611,28/01/2015,5907
116,first draft focus obama bids farewell to hagel,0.11476276069879532,0.020100034773349762,0.8651372790336609,28/01/2015,6122
117,bill monbouquette red sox pitcher dies at 78,0.0494975820183754,0.3191906809806824,0.6313117742538452,28/01/2015,5901
118,indiana will allow entry to medicaid for a price,0.14347709715366364,0.00932150799781084,0.847201406955719,28/01/2015,5906
119,one question for the nfl why insist on a media day charade,0.032213788479566574,0.059474676847457886,0.9083115458488464,28/01/2015,5905
120,leon brittan dies at 75 british official in leak case,0.06972701847553253,0.49789389967918396,0.43237900733947754,28/01/2015,5902
121,tiger woods and robert allenby draw focus as pga tour events lack top players,0.027989303693175316,0.7584771513938904,0.21353355050086975,28/01/2015,5903
122,shake shack born in a park goes public with big dreams,0.06850195676088333,0.0308314748108387,0.9006665349006653,29/01/2015,6467
123,document global warming poll,0.04787861183285713,0.024837510660290718,0.9272838830947876,29/01/2015,6503
124,communist officials in tibetan region punished for separatism china says,0.05488302931189537,0.7883253693580627,0.15679164230823517,29/01/2015,5968
125,israel lebanon hezbollah missile attack,0.02873476967215538,0.22499491274356842,0.7462702989578247,29/01/2015,5967
126,seinabo sey unfurls soul pop vocals at le poisson rouge,0.10557283461093903,0.01694520376622677,0.8774819374084473,29/01/2015,6098
127,global warming poll,0.029317986220121384,0.20585329830646515,0.7648287415504456,29/01/2015,6502
128,law firm founds project to fight revenge porn,0.1498211920261383,0.030190490186214447,0.8199882507324219,29/01/2015,6444
129,alexandre tharaud plays schubert couperin and others at zankel hall,0.027713853865861893,0.039226025342941284,0.9330601096153259,29/01/2015,6097
130,20150130 week in pictures,0.02733767032623291,0.21175603568553925,0.7609062790870667,29/01/2015,6496
131,document civil lawsuit on revenge porn,0.05848090350627899,0.6318085789680481,0.3097105026245117,29/01/2015,6452
132,philippine police raid,0.028479253873229027,0.39232558012008667,0.5791951417922974,29/01/2015,5955
133,isis hostages,0.019513078033924103,0.652864933013916,0.3276219367980957,29/01/2015,5956
134,breaking greenville about rival news stations,0.09684630483388901,0.3504716455936432,0.552682101726532,29/01/2015,6086
135,whats the point of an eating utensil,0.031173933297395706,0.062266118824481964,0.9065600037574768,29/01/2015,6481
136,sheldon silver taking leave of absence from weitz and luxenberg law firm,0.025955084711313248,0.07776551693677902,0.8962793946266174,29/01/2015,6094
137,second guessing after the storm,0.06714537739753723,0.10381302982568741,0.8290416598320007,29/01/2015,6095
138,29acid bengal,0.03969261422753334,0.0295907910913229,0.9307165741920471,29/01/2015,6087
139,facebook quarterly earnings,0.018984021618962288,0.07946754992008209,0.901548445224762,29/01/2015,6088
140,in singapore central bank eases currency policy,0.09738071262836456,0.6613270044326782,0.2412923276424408,29/01/2015,5960
141,aeg big concert company hires veteran executive gary gersh,0.058928173035383224,0.20009785890579224,0.7409740090370178,29/01/2015,6092
142,20150129 SHOP,0.033080000430345535,0.05611763894557953,0.9108023643493652,29/01/2015,6096
143,jerome jarre the making of a vine celebrity,0.040853992104530334,0.049738723784685135,0.9094072580337524,29/01/2015,5962
144,utah court strips criminal of right to counsel and some lawyers object,0.01611953228712082,0.8258713483810425,0.15800908207893372,29/01/2015,6001
145,alexis tsipras greece debt,0.03769803047180176,0.027014894410967827,0.9352869987487793,29/01/2015,5970
146,moriah evanss social dance 1 8 index at issue project room,0.05954437702894211,0.024027543142437935,0.9164280891418457,29/01/2015,6052
147,avoiding botnets with a mac,0.04916458576917648,0.03226042538881302,0.9185749888420105,29/01/2015,6048
148,argentina alberto nisman,0.04705372452735901,0.0638757050037384,0.8890706300735474,29/01/2015,6047
149,disrupting nfls careful order richard sherman speaks his mind,0.04213486611843109,0.07805822789669037,0.8798069357872009,29/01/2015,5926
150,south carolina court clears friendship nine in 1961 sit in,0.07612583041191101,0.05293017625808716,0.8709440231323242,29/01/2015,6128
151,ancient skull adds new insight to story of human evolution,0.17781256139278412,0.01319048274308443,0.8089969754219055,29/01/2015,6043
152,charles h townes physicist who helped develop lasers dies at 99,0.03889297693967819,0.18848857283592224,0.7726184725761414,29/01/2015,6009
153,pegida german protest group announce resignatons,0.017437715083360672,0.8700384497642517,0.1125238686800003,29/01/2015,6038
154,battles over same sex marriage roil statehouses ahead of supreme courts decision,0.033378396183252335,0.7728953957557678,0.19372613728046417,29/01/2015,6037
155,long anticipated madison keyss big moment is here,0.12892930209636688,0.012031042948365211,0.8590396642684937,29/01/2015,6036
156,uber a rising business model,0.8222805261611938,0.012829625979065895,0.16488993167877197,29/01/2015,6035
157,29UP Punt,0.036854349076747894,0.06161152198910713,0.9015340805053711,29/01/2015,6010
158,20150129 ACCESSORIES,0.03145113214850426,0.05007323995232582,0.9184756278991699,29/01/2015,6031
159,boeing 4q earnings report,0.03367327153682709,0.3495000898838043,0.6168266534805298,29/01/2015,6023
160,20150129 lens nancy,0.038284044712781906,0.03958168625831604,0.9221342206001282,29/01/2015,6427
