,Headline,Positive,Negative,Neutral,date,article_id
0,netanyahu urges mass immigration of jews from europe,0.11878408491611481,0.024316322058439255,0.8568995594978333,16/02/2015,10201
1,auction may reveal secrets of american pie,0.021660523489117622,0.09215597808361053,0.8861835598945618,16/02/2015,10184
2,google aims for sky but investors start to clamor for profits,0.1721733808517456,0.19527125358581543,0.632555365562439,16/02/2015,10203
3,the rangers cam talbot proves himself over and over,0.336704820394516,0.04783632233738899,0.6154588460922241,16/02/2015,10204
4,save the wisconsin idea,0.07662910223007202,0.05610862374305725,0.8672622442245483,16/02/2015,10259
5,a korean auto racing debacle but hope around the bend,0.30256375670433044,0.07579566538333893,0.6216405630111694,16/02/2015,10205
6,writers guild chooses top screenplays of 2014,0.09650490432977676,0.024967113509774208,0.8785279989242554,16/02/2015,10183
7,as nbas d league celebrates the future older players savor their invites,0.18105578422546387,0.01803337037563324,0.8009108304977417,16/02/2015,10208
8,eurozone meeting on greece and walmart earnings,0.02803712710738182,0.03980153799057007,0.9321613907814026,16/02/2015,10209
9,for hillary clinton john podesta brings a right hand with punch,0.0883386954665184,0.017270902171730995,0.894390344619751,16/02/2015,10211
10,review danish national symphony orchestra honors sibelius and nielsen at carnegie hall,0.11415909975767136,0.02501458302140236,0.860826313495636,16/02/2015,10181
11,cia is said to have bought and destroyed iraqi chemical weapons,0.039395369589328766,0.08094814419746399,0.8796564340591431,16/02/2015,10213
12,this weeks mens college basketball games to watch,0.028696997091174126,0.029637020081281662,0.9416659474372864,16/02/2015,10180
13,michele ferrero pioneer who gave the world nutella dies at 89,0.05169091746211052,0.03253297507762909,0.9157760739326477,16/02/2015,10215
14,review summation dance in a kaleidoscope repeatedly snapping into focus,0.03862758353352547,0.05751655250787735,0.9038559198379517,16/02/2015,10179
15,review original leads return in city ballets romeo juliet,0.08442120254039764,0.0331990011036396,0.8823797702789307,16/02/2015,10178
16,review in green on blue an afghan boy narrates story of war,0.050383053719997406,0.03606744110584259,0.9135494828224182,16/02/2015,10177
17,with little help from wall street new york city enjoys steady job growth,0.9388461112976074,0.02943011373281479,0.03172376751899719,16/02/2015,10219
18,us revels in victories and its rising status in a sport,0.7631204128265381,0.010896306484937668,0.22598327696323395,16/02/2015,10220
19,louis jourdan dashing star of gigi is dead at 93,0.02712433785200119,0.31707480549812317,0.6558008790016174,16/02/2015,10221
20,dangers frustrations and snow keep piling up in new england,0.01765076443552971,0.9414556622505188,0.040893543511629105,16/02/2015,10206
