,Headline,Positive,Negative,Neutral,date,article_id
0,britain coronavirus lockdown,0.017627498134970665,0.6542181968688965,0.3281542658805847,2020-05-11,1588
1,britain economy lockdown virus,0.01400177925825119,0.909871518611908,0.07612670212984085,2020-05-11,1602
2,warnock bracing for a tough senate runoff in georgia posts an attack ad on himself spoiler alert he doesnt really hate puppies,0.030315108597278595,0.5996615886688232,0.37002331018447876,2020-05-11,1585
3,mexico covid,0.046464961022138596,0.019761502742767334,0.9337735772132874,2020-05-11,1576
4,ethiopia war tigray,0.03304462134838104,0.2703897953033447,0.696565568447113,2020-05-11,1568
5,ethiopia tigray conflict explained,0.026127615943551064,0.7572634220123291,0.21660907566547394,2020-05-11,1615
6,a mutation in the virus has prompted denmark to kill millions of infected mink,0.03489159792661667,0.6522166132926941,0.31289172172546387,2020-05-11,1506
7,emotional reunions follow the early release of nj inmates in an effort to contain the virus,0.11051897704601288,0.08829420059919357,0.8011868596076965,2020-05-11,1498
8,midwestern voters say they feared the virus but some worried more about the economy,0.05829114094376564,0.8242989182472229,0.11740998923778534,2020-05-11,1495
9,the virus crisis dredges up a single mothers old regrets and fears,0.025259513407945633,0.8018565773963928,0.17288395762443542,2020-05-11,1496
10,china reporters us,0.028496649116277695,0.053418662399053574,0.9180847406387329,2020-05-11,1521
11,greece orthodox church coronavirus,0.034982770681381226,0.03935844078660011,0.9256588220596313,2020-05-12,769
12,nyc small businesses covid,0.049568284302949905,0.025245340541005135,0.9251864552497864,2020-05-12,793
13,nyc small businesses covid,0.049568284302949905,0.025245340541005135,0.9251864552497864,2020-05-12,793
14,greece orthodox church coronavirus,0.034982770681381226,0.03935844078660011,0.9256588220596313,2020-05-12,769
15,julian castro endorsement elizabeth warren,0.06761053204536438,0.03530889376997948,0.8970806002616882,2020-06-01,592
16,borden milk bankruptcy,0.040897712111473083,0.0302791278809309,0.9288231730461121,2020-06-01,666
17,mexico drug war death toll,0.015848319977521896,0.8777267336845398,0.10642495006322861,2020-06-01,667
18,china SARS pneumonialike,0.04054027423262596,0.6883288025856018,0.2711309492588043,2020-06-01,610
19,trade war tariffs,0.03645281866192818,0.3314577043056488,0.6320894360542297,2020-06-01,629
20,war powers resolution iran,0.03282944858074188,0.045191165059804916,0.9219793677330017,2020-06-01,646
21,coronavirus china,0.024867389351129532,0.2525581121444702,0.7225744724273682,2020-06-02,5178
22,china trade tariffs coronavirus,0.08780692517757416,0.06669517606496811,0.8454978466033936,2020-06-02,5193
23,coronavirus cruise ship,0.03094971366226673,0.06979972124099731,0.8992506265640259,2020-06-02,5225
24,italy train crash,0.03536581993103027,0.3213021457195282,0.6433320641517639,2020-06-02,5226
25,coronavirus face masks,0.02630215883255005,0.3344927132129669,0.6392050981521606,2020-06-02,5262
26,coronavirus china wuhan quarantine,0.02736983262002468,0.1956927478313446,0.7769374251365662,2020-06-02,5272
27,chinese doctor Li Wenliang coronavirus,0.03501247614622116,0.14427998661994934,0.8207075595855713,2020-06-02,5273
28,coronavirus quarantine australia,0.02134203165769577,0.09172555059194565,0.8869324326515198,2020-06-02,5254
29,africa coronavirus china,0.027004126459360123,0.23928014934062958,0.7337156534194946,2020-06-02,5321
30,coronavirus hong kong privilege,0.027528638020157814,0.12199737131595612,0.8504739999771118,2020-06-02,5374
31,on politics warren sanders biden,0.06794928014278412,0.03352631628513336,0.8985244631767273,2020-06-03,9623
32,coronavirus tech businesses,0.03178192675113678,0.029075702652335167,0.9391424059867859,2020-06-03,9630
33,trump coronavirus cdc,0.040510907769203186,0.07201908528804779,0.887470006942749,2020-06-03,9628
34,china coronavirus image,0.024986496195197105,0.15279825031757355,0.82221519947052,2020-06-03,9585
35,coronavirus news,0.02274627983570099,0.11750144511461258,0.8597522377967834,2020-06-03,9570
36,coronavirus trump deborah birx,0.058141112327575684,0.0809040442109108,0.8609548211097717,2020-06-03,9606
37,coronavirus economy us china,0.03232865780591965,0.0600227490067482,0.9076485633850098,2020-06-03,9604
38,lisa nandy labour leadership,0.049299776554107666,0.20106717944145203,0.7496330142021179,2020-06-03,9637
39,fed coronavirus rate cut limited ammunition,0.23934204876422882,0.21578723192214966,0.5448706746101379,2020-06-03,9675
40,europe coronavirus labor help,0.04040156304836273,0.0409240797162056,0.9186744093894958,2020-06-03,9679
41,lobster florida china virus,0.04944116249680519,0.026015976443886757,0.9245429039001465,2020-06-03,9664
42,elizabeth warren bernie sanders voters,0.03760254755616188,0.06096931919455528,0.9014281034469604,2020-06-03,9642
43,pence trump coronavirus,0.05679326131939888,0.09557842463254929,0.8476283550262451,2020-06-03,9726
44,coronavirus stock market,0.020464658737182617,0.0782008022069931,0.9013345241546631,2020-06-03,9727
45,egypt nile coronavirus,0.029616443440318108,0.06516389548778534,0.9052196741104126,2020-06-03,9731
46,coronavirus world,0.024932267144322395,0.07319401204586029,0.9018737077713013,2020-06-03,9702
47,elizabeth warren reaction,0.0515897199511528,0.04737014323472977,0.9010401368141174,2020-06-03,9707
48,coronavirus federal government,0.026422636583447456,0.2044304758310318,0.7691468596458435,2020-06-07,620
49,china detains xu zhangrun critic,0.04714291915297508,0.5420588850975037,0.41079819202423096,2020-06-07,600
50,china bubonic plague inner mongolia,0.028262987732887268,0.3681327998638153,0.6036041975021362,2020-06-07,598
51,ppp small business loans,0.02530653402209282,0.04562585428357124,0.9290676116943359,2020-06-07,652
52,italy coronavirus pawnshops,0.026375822722911835,0.3399592339992523,0.6336649656295776,2020-06-07,646
53,china xinjiang uighur court,0.032970625907182693,0.08182741701602936,0.8852019906044006,2020-06-07,636
54,stock market today coronavirus,0.12030766904354095,0.5247694253921509,0.3549228608608246,2020-06-07,634
55,coronavirus updates,0.0238676518201828,0.17566730082035065,0.8004650473594666,2020-06-07,630
56,coronavirus roma bulgaria,0.03058372065424919,0.16792678833007812,0.801489531993866,2020-06-07,656
57,britain human rights sanctions,0.05521953105926514,0.08264660835266113,0.8621338605880737,2020-06-07,680
58,coronavirus trudeau washington trade deal,0.04025578126311302,0.027326324954628944,0.9324179291725159,2020-06-07,696
59,brazil bolsonaro covid test,0.11109849810600281,0.016334446147084236,0.8725669980049133,2020-06-07,759
60,coronavirus saudi domestic workers maids arab,0.06837572902441025,0.6842214465141296,0.24740280210971832,2020-06-07,663
