,Headline,Positive,Negative,Neutral,date,article_id
0,afghanistan parliament dispute,0.03742099180817604,0.03653303533792496,0.9260460138320923,2019-06-19,36265
1,mh17 crash,0.031500499695539474,0.10889895260334015,0.8596005439758301,2019-06-19,6763
2,afghanistan parliament dispute,0.03742099180817604,0.03653303533792496,0.9260460138320923,2019-06-19,6765
3,china north korea summit,0.03644167631864548,0.042375192046165466,0.921183168888092,2019-06-19,6831
4,uk stewart voting party leader,0.09343115240335464,0.09785617142915726,0.8087126612663269,2019-06-19,6812
5,stocks market federal reserve,0.02785263955593109,0.12269134074449539,0.8494559526443481,2019-06-19,6806
6,mh17 crash,0.031500499695539474,0.10889895260334015,0.8596005439758301,2019-06-19,7263
7,afghanistan parliament dispute,0.03742099180817604,0.03653303533792496,0.9260460138320923,2019-06-19,7265
8,stocks market federal reserve,0.02785263955593109,0.12269134074449539,0.8494559526443481,2019-06-19,7306
9,uk stewart voting party leader,0.09343115240335464,0.09785617142915726,0.8087126612663269,2019-06-19,7312
10,china north korea summit,0.03644167631864548,0.042375192046165466,0.921183168888092,2019-06-19,36331
11,uk stewart voting party leader,0.09343115240335464,0.09785617142915726,0.8087126612663269,2019-06-19,36312
12,stocks market federal reserve,0.02785263955593109,0.12269134074449539,0.8494559526443481,2019-06-19,36306
13,stocks market federal reserve,0.02785263955593109,0.12269134074449539,0.8494559526443481,2019-06-19,9306
14,uk stewart voting party leader,0.09343115240335464,0.09785617142915726,0.8087126612663269,2019-06-19,9312
15,mh17 crash,0.031500499695539474,0.10889895260334015,0.8596005439758301,2019-06-19,9263
16,afghanistan parliament dispute,0.03742099180817604,0.03653303533792496,0.9260460138320923,2019-06-19,9265
17,china north korea summit,0.03644167631864548,0.042375192046165466,0.921183168888092,2019-06-19,36831
18,stocks market federal reserve,0.02785263955593109,0.12269134074449539,0.8494559526443481,2019-06-19,9806
19,mh17 crash,0.031500499695539474,0.10889895260334015,0.8596005439758301,2019-06-19,9763
20,afghanistan parliament dispute,0.03742099180817604,0.03653303533792496,0.9260460138320923,2019-06-19,9765
21,china north korea summit,0.03644167631864548,0.042375192046165466,0.921183168888092,2019-06-19,9331
22,afghanistan parliament dispute,0.03742099180817604,0.03653303533792496,0.9260460138320923,2019-06-19,8265
23,mh17 crash,0.031500499695539474,0.10889895260334015,0.8596005439758301,2019-06-19,8263
24,china north korea summit,0.03644167631864548,0.042375192046165466,0.921183168888092,2019-06-19,8331
25,stocks market federal reserve,0.02785263955593109,0.12269134074449539,0.8494559526443481,2019-06-19,8306
26,uk stewart voting party leader,0.09343115240335464,0.09785617142915726,0.8087126612663269,2019-06-19,8312
27,mh17 crash,0.031500499695539474,0.10889895260334015,0.8596005439758301,2019-06-19,8763
28,afghanistan parliament dispute,0.03742099180817604,0.03653303533792496,0.9260460138320923,2019-06-19,8765
29,china north korea summit,0.03644167631864548,0.042375192046165466,0.921183168888092,2019-06-19,8831
30,uk stewart voting party leader,0.09343115240335464,0.09785617142915726,0.8087126612663269,2019-06-19,8812
31,stocks market federal reserve,0.02785263955593109,0.12269134074449539,0.8494559526443481,2019-06-19,8806
32,stocks market federal reserve,0.02785263955593109,0.12269134074449539,0.8494559526443481,2019-06-19,36806
33,mh17 crash,0.031500499695539474,0.10889895260334015,0.8596005439758301,2019-06-19,36763
34,afghanistan parliament dispute,0.03742099180817604,0.03653303533792496,0.9260460138320923,2019-06-19,36765
35,uk stewart voting party leader,0.09343115240335464,0.09785617142915726,0.8087126612663269,2019-06-19,36812
36,china north korea summit,0.03644167631864548,0.042375192046165466,0.921183168888092,2019-06-19,53331
37,stocks market federal reserve,0.02785263955593109,0.12269134074449539,0.8494559526443481,2019-06-19,53306
38,uk stewart voting party leader,0.09343115240335464,0.09785617142915726,0.8087126612663269,2019-06-19,53312
39,stocks market federal reserve,0.02785263955593109,0.12269134074449539,0.8494559526443481,2019-06-19,47806
40,uk stewart voting party leader,0.09343115240335464,0.09785617142915726,0.8087126612663269,2019-06-19,47812
41,afghanistan parliament dispute,0.03742099180817604,0.03653303533792496,0.9260460138320923,2019-06-19,53265
42,mh17 crash,0.031500499695539474,0.10889895260334015,0.8596005439758301,2019-06-19,53263
43,mh17 crash,0.031500499695539474,0.10889895260334015,0.8596005439758301,2019-06-19,47763
44,afghanistan parliament dispute,0.03742099180817604,0.03653303533792496,0.9260460138320923,2019-06-19,47765
45,china north korea summit,0.03644167631864548,0.042375192046165466,0.921183168888092,2019-06-19,53831
46,uk stewart voting party leader,0.09343115240335464,0.09785617142915726,0.8087126612663269,2019-06-19,53812
47,stocks market federal reserve,0.02785263955593109,0.12269134074449539,0.8494559526443481,2019-06-19,53806
48,china north korea summit,0.03644167631864548,0.042375192046165466,0.921183168888092,2019-06-19,47331
49,stocks market federal reserve,0.02785263955593109,0.12269134074449539,0.8494559526443481,2019-06-19,47306
50,uk stewart voting party leader,0.09343115240335464,0.09785617142915726,0.8087126612663269,2019-06-19,47312
51,mh17 crash,0.031500499695539474,0.10889895260334015,0.8596005439758301,2019-06-19,53763
52,afghanistan parliament dispute,0.03742099180817604,0.03653303533792496,0.9260460138320923,2019-06-19,53765
53,afghanistan parliament dispute,0.03742099180817604,0.03653303533792496,0.9260460138320923,2019-06-19,52765
54,uk stewart voting party leader,0.09343115240335464,0.09785617142915726,0.8087126612663269,2019-06-19,29812
55,stocks market federal reserve,0.02785263955593109,0.12269134074449539,0.8494559526443481,2019-06-19,29806
56,china north korea summit,0.03644167631864548,0.042375192046165466,0.921183168888092,2019-06-19,29831
57,china north korea summit,0.03644167631864548,0.042375192046165466,0.921183168888092,2019-06-19,52831
58,stocks market federal reserve,0.02785263955593109,0.12269134074449539,0.8494559526443481,2019-06-19,52806
59,uk stewart voting party leader,0.09343115240335464,0.09785617142915726,0.8087126612663269,2019-06-19,52812
60,mh17 crash,0.031500499695539474,0.10889895260334015,0.8596005439758301,2019-06-19,52763
61,afghanistan parliament dispute,0.03742099180817604,0.03653303533792496,0.9260460138320923,2019-06-19,29765
62,mh17 crash,0.031500499695539474,0.10889895260334015,0.8596005439758301,2019-06-19,29763
