,Headline,Positive,Negative,Neutral,date,article_id
0,elizabeth warren 2020 campaign,0.040498729795217514,0.06567705422639847,0.8938242197036743,1975-01-01,5186
1,elizabeth warren 2020 campaign,0.040498729795217514,0.06567705422639847,0.8938242197036743,1975-01-01,4686
2,trump china trade talks,0.041645582765340805,0.028174834325909615,0.9301795959472656,1975-01-01,6020
3,elizabeth warren 2020 campaign,0.040498729795217514,0.06567705422639847,0.8938242197036743,1975-01-01,2686
4,north korea sanctions,0.051721394062042236,0.1396397352218628,0.808638870716095,1975-01-01,2072
5,elizabeth warren 2020 campaign,0.040498729795217514,0.06567705422639847,0.8938242197036743,1975-01-01,6186
6,elizabeth warren facts,0.03695257753133774,0.06513563543558121,0.897911787033081,1975-01-01,1395
7,elizabeth warren 2020 campaign,0.040498729795217514,0.06567705422639847,0.8938242197036743,1975-01-01,5686
8,elizabeth warren 2020 campaign,0.040498729795217514,0.06567705422639847,0.8938242197036743,1975-01-01,2686
9,two leaders two messages inside the battle for venezuela,0.08328913152217865,0.03280043229460716,0.8839104175567627,1975-01-01,3643
10,elizabeth warren 2020 campaign,0.040498729795217514,0.06567705422639847,0.8938242197036743,1975-01-01,1686
11,elizabeth warren 2020 campaign,0.040498729795217514,0.06567705422639847,0.8938242197036743,1975-01-01,2186
12,elizabeth warren 2020 campaign,0.040498729795217514,0.06567705422639847,0.8938242197036743,1975-01-01,4186
13,elizabeth warren 2020 campaign,0.040498729795217514,0.06567705422639847,0.8938242197036743,1975-01-01,3186
14,elizabeth warren 2020 campaign,0.040498729795217514,0.06567705422639847,0.8938242197036743,1975-01-01,3686
15,elizabeth warren 2020 campaign,0.040498729795217514,0.06567705422639847,0.8938242197036743,1975-01-01,6686
16,trump second world war,0.032012369483709335,0.14385086297988892,0.8241367936134338,1975-01-01,1401
17,trump china tariffs,0.03760075941681862,0.05320064350962639,0.9091985821723938,1975-01-01,1875
18,yemen war saudi arabia usa,0.03385322168469429,0.11478182673454285,0.8513649702072144,1975-01-01,3399
19,when i sleep i dream of war a view inside iran as us escalates rhetoric,0.03471570461988449,0.6799504160881042,0.2853338420391083,1975-01-01,3370
20,foreign agents and terrorists how china is framing hong kongs protests,0.028770778328180313,0.27726101875305176,0.6939681768417358,1975-01-01,2489
21,notable deaths business economics,0.041098833084106445,0.030750589445233345,0.9281505346298218,1975-01-01,4799
22,warren and sanders back impeachment of trump,0.05185641348361969,0.5804970264434814,0.36764654517173767,1975-01-01,2341
23,presidential war powers executive power,0.022944506257772446,0.05055806040763855,0.9264974594116211,1975-01-01,1133
24,biden warren debate,0.05478562042117119,0.055934302508831024,0.8892800211906433,1975-01-01,1376
25,trump iran sanctions,0.0383378267288208,0.0367739200592041,0.9248882532119751,1975-01-01,2450
26,china ecuador surveillance,0.035461075603961945,0.03629356622695923,0.9282453656196594,1975-01-01,8239
27,trade war costs,0.04445040971040726,0.05678946152329445,0.8987600803375244,1975-01-01,9
28,trump china biden,0.08744898438453674,0.014673027209937572,0.8978779315948486,1975-01-01,481
29,trump press conference foreign leaders,0.02806982956826687,0.05825308337807655,0.9136770367622375,1975-01-01,379
30,elizabeth warren executive power,0.025177184492349625,0.0873197615146637,0.8875030875205994,1975-01-01,1122
31,china national day hong kong protests,0.041076790541410446,0.14137934148311615,0.8175439238548279,1975-01-01,126
32,hong kong protest china,0.039261944591999054,0.4824402928352356,0.47829779982566833,1975-01-01,86
33,campaign finance 2020 fundraising,0.03742534667253494,0.01918572559952736,0.9433889389038086,1975-01-01,7069
34,hope thwarted along with aid at venezuelas border,0.22973819077014923,0.5567101836204529,0.2135515958070755,1975-01-01,7920
35,trump trade lighthizer china,0.09817374497652054,0.03295133262872696,0.8688748478889465,1975-01-01,8156
36,elizabeth warren 2020 campaign,0.040498729795217514,0.06567705422639847,0.8938242197036743,1975-01-01,7686
37,elizabeth warren 2020 campaign,0.040498729795217514,0.06567705422639847,0.8938242197036743,1975-01-01,8186
38,india pakistan crisis,0.028972644358873367,0.06172306835651398,0.9093042612075806,1975-01-01,8362
39,warren biden protests,0.0917825996875763,0.12513960897922516,0.7830777764320374,1975-01-01,3409
40,elizabeth warren 2020 campaign,0.040498729795217514,0.06567705422639847,0.8938242197036743,1975-01-01,7186
41,warren bill gates,0.030331585556268692,0.03869490325450897,0.9309735298156738,1975-01-01,1009
42,ethiopian airlines plane crash aftermath video,0.03357819840312004,0.34068119525909424,0.6257405877113342,1975-01-01,1421
43,airlines ground planes after fatal ethiopian airlines crash,0.062395837157964706,0.7749447226524353,0.1626594066619873,1975-01-01,1582
44,boeing 737 crashes,0.07814253866672516,0.037188611924648285,0.8846688866615295,1975-01-01,3410
45,warren sanders debates,0.03379260376095772,0.0620742030441761,0.904133141040802,1975-01-01,4221
46,elizabeth warren 2020 campaign,0.040498729795217514,0.06567705422639847,0.8938242197036743,1975-01-01,8686
47,trump china trade,0.039778612554073334,0.037068065255880356,0.923153281211853,1975-01-01,1778
