,Headline,Positive,Negative,Neutral,date,article_id
0,turkey andrew brunson tariffs,0.040905408561229706,0.03192281723022461,0.9271717667579651,2018-08-15,16073
1,switzerland plane crash glacier,0.01909666322171688,0.7442213296890259,0.2366819977760315,2018-08-16,16256
2,china salmon trout sushi,0.030050043016672134,0.06193065270781517,0.9080192446708679,2018-08-16,16221
3,inflation venezuela currency,0.054506272077560425,0.2903999388217926,0.655093789100647,2018-08-16,16322
4,europe italy solar energy china,0.04160992428660393,0.018027637153863907,0.9403623938560486,2018-08-16,16354
5,us china tariffs trade,0.02871447615325451,0.03208090364933014,0.9392046928405762,2018-08-16,16301
6,erdogan turkey economic crisis lira trump,0.02720814384520054,0.2251463085412979,0.7476455569267273,2018-08-17,16454
7,china vaccines scandal,0.04796865954995155,0.031923070549964905,0.9201083183288574,2018-08-17,16419
8,alex jones evidence infowars,0.032709501683712006,0.028428789228200912,0.9388616681098938,2018-08-17,16483
9,china trade war copper price,0.09625543653964996,0.027091840282082558,0.8766527771949768,2018-08-17,16363
10,myanmar sanctions rohingya,0.018110834062099457,0.8990538120269775,0.0828353762626648,2018-08-17,16499
11,afghanistan war reflections,0.03261089697480202,0.39650797843933105,0.5708811283111572,2018-08-18,16565
12,california politics jerry brown arnold schwarzenegger ,0.04711401090025902,0.0514102503657341,0.9014757871627808,2018-08-18,16578
13,west democracy turkey erdogan financial crisis,0.022698983550071716,0.397580623626709,0.5797204375267029,2018-08-18,16584
14,china trade fed chairman,0.02861490659415722,0.046322308480739594,0.9250627756118774,2018-08-19,16648
15,duterte drug war killing cancer,0.05331975221633911,0.09706681966781616,0.8496134281158447,2018-08-19,16647
16,greece bailout financial crisis,0.030675694346427917,0.47392767667770386,0.49539658427238464,2018-08-19,16668
17,tesla elon musk finances cash,0.09583927690982819,0.020780686289072037,0.8833800554275513,2018-08-19,16678
18,taiwan president china us relations,0.04190334677696228,0.02630268596112728,0.9317940473556519,2018-08-19,16639
19,ceuta morocco spain migration crisis,0.027569038793444633,0.22349542379379272,0.7489355206489563,2018-08-19,16635
20,china tariffs businesses,0.0457318089902401,0.025600546970963478,0.9286676049232483,2018-08-20,16802
21,dutton turnbull leadership spill,0.05530887097120285,0.060225408524274826,0.8844656944274902,2018-08-20,16810
22,china malaysia,0.03090677037835121,0.03832622244954109,0.9307669401168823,2018-08-20,16766
23,american killed helicopter crash iraq,0.03257991746068001,0.5982000827789307,0.36921992897987366,2018-08-20,16757
24,china missing pharmacist,0.05580122396349907,0.11192598938941956,0.8322727680206299,2018-08-20,16765
25,germans victory world war,0.05587118864059448,0.14847199618816376,0.7956568002700806,2018-08-20,16700
26,new us sanctions target russia for defying rules on north korea,0.03982093185186386,0.9124075174331665,0.04777156934142113,2018-08-21,16885
27,russia sanctions microsoft hacking,0.0212138369679451,0.8575270175933838,0.12125909328460693,2018-08-21,16893
28,trump china tariffs consumers,0.03184827044606209,0.04904266446828842,0.919109046459198,2018-08-21,16946
29,federal reserve rate hikes,0.1841563731431961,0.2843325436115265,0.5315110087394714,2018-08-22,17082
30,trumps tariffs century aluminum,0.05504452437162399,0.030866589397192,0.9140888452529907,2018-08-22,17144
31,bull market stocks personal finance,0.02419937402009964,0.055986788123846054,0.9198138117790222,2018-08-22,17118
32,campaign finance house candidates,0.02361207641661167,0.04624545946717262,0.9301424622535706,2018-08-22,17012
33,bull market stocks,0.026394039392471313,0.15614713728427887,0.8174588084220886,2018-08-22,17011
34,china consumer downgrade,0.02080778032541275,0.8954800367355347,0.0837121307849884,2018-08-22,17053
35,china trump trade satire,0.08792643249034882,0.06113347038626671,0.8509400486946106,2018-08-22,17042
36,trump immigration business leaders economy,0.07020553946495056,0.09720809757709503,0.8325863480567932,2018-08-23,17258
37,us china trade talks,0.04577716067433357,0.027998272329568863,0.9262245297431946,2018-08-23,17327
38,iran airlines sanctions,0.05696350336074829,0.023546764627099037,0.9194897413253784,2018-08-23,17320
39,china buzzfeed reporter,0.04899265989661217,0.034298282116651535,0.9167090058326721,2018-08-23,17172
40,china economy trade,0.04610653221607208,0.057282816618680954,0.896610677242279,2018-08-23,17168
41,japan hirohito war diary,0.03702305629849434,0.18075542151927948,0.7822215557098389,2018-08-24,17451
42,taiwan el salvador china,0.03939363732933998,0.04865960031747818,0.9119467735290527,2018-08-24,17357
43,niger migration crisis,0.030877668410539627,0.15820381045341492,0.8109185099601746,2018-08-25,17568
44,china hotel fire harbin marathon,0.032375216484069824,0.06790417432785034,0.8997206091880798,2018-08-25,17536
45,china north korea sanctions,0.03657331317663193,0.0426185242831707,0.9208081364631653,2018-08-25,17565
46,un yemen war crimes,0.04638044536113739,0.3492165207862854,0.604403018951416,2018-08-28,17920
47,sears seritage edward lampert,0.05232357233762741,0.06101527810096741,0.886661171913147,2018-08-28,17874
48,money finance apps tools,0.03251660615205765,0.02495189756155014,0.9425315260887146,2018-08-28,19868
49,bloomberg china trade forum ,0.03853907808661461,0.03606255352497101,0.9253984093666077,2018-08-29,20006
50,women world war ii,0.034687865525484085,0.16272464394569397,0.8025874495506287,2018-08-29,19902
51,china pigeon race train,0.02741532400250435,0.050400510430336,0.9221842288970947,2018-08-29,19915
52,china navy aircraft carrier pacific,0.09695801883935928,0.01805577427148819,0.884986162185669,2018-08-29,19880
53,pollution health china,0.022822437807917595,0.2232641726732254,0.753913402557373,2018-08-29,19884
54,trump tariffs newsprint,0.06804689764976501,0.04467042163014412,0.88728266954422,2018-08-29,19943
55,britain france scallop war,0.03318897262215614,0.13276830315589905,0.8340427279472351,2018-08-29,19927
56,europe trade auto tariffs,0.05719289556145668,0.01629691570997238,0.9265101552009583,2018-08-30,20089
57,alex jones infowars sandy hook lawsuit,0.02529311366379261,0.06950802356004715,0.9051988124847412,2018-08-30,20194
58,economy markets stocks,0.03496328368782997,0.043348249047994614,0.9216884970664978,2018-08-31,20338
59,china donald trump alternative universe,0.03763510286808014,0.05507790669798851,0.9072870016098022,2018-08-31,20234
60,south africa train crash,0.04119738191366196,0.27325108647346497,0.6855514645576477,2018-09-01,1159
61,federal reserve inflation,0.08373641222715378,0.14366298913955688,0.7726005911827087,2018-09-01,1140
62,china france xi macron,0.03354671970009804,0.02661263197660446,0.9398406744003296,2018-09-01,1205
63,china general corruption,0.036686502397060394,0.05403204262256622,0.9092814922332764,2018-09-01,1295
64,warner bros emmerich kroll,0.07386983931064606,0.024251319468021393,0.9018788933753967,2018-09-01,1262
65,china swedish bookseller gui minhai,0.061090219765901566,0.0342525951564312,0.9046571254730225,2018-09-02,6238
66,tax credit extension,0.08929482102394104,0.015106496401131153,0.8955986499786377,2018-09-02,6314
67,francis catholic china deal bishops,0.04597992077469826,0.026330038905143738,0.9276899695396423,2018-09-02,6283
68,china nanny arson,0.09469930082559586,0.11902748793363571,0.786273181438446,2018-09-02,6195
69,a battle over trade crashes the bull markets birthday party,0.06614536792039871,0.47251415252685547,0.46134045720100403,2018-09-03,10875
70,trump tariffs exemptions,0.0397878997027874,0.04597490653395653,0.9142372012138367,2018-09-03,10814
71,trump trade tariffs,0.08234056085348129,0.0301218181848526,0.8875375986099243,2018-09-03,10782
72,china us asia rivalry,0.041519347578287125,0.02323775738477707,0.9352428913116455,2018-09-03,10754
73,finance isnt just for fat cats,0.027611659839749336,0.06709297746419907,0.9052953720092773,2018-09-04,15664
74,europe trump trade china,0.055437322705984116,0.023834995925426483,0.9207276701927185,2018-09-04,15547
75,canada hockey team crash victims,0.030482903122901917,0.7746451497077942,0.19487205147743225,2018-09-04,15536
76,bannon china tariffs trump,0.02469811402261257,0.08741617202758789,0.8878856897354126,2018-09-04,15678
77,bus crash hockey humboldt,0.020126892253756523,0.6874045729637146,0.2924685478210449,2018-09-04,15660
78,russia markets sanctions ruble,0.05361168459057808,0.15222817659378052,0.7941601276397705,2018-09-04,15651
79,xi jinping china trade,0.02992049790918827,0.03746986761689186,0.9326096177101135,2018-09-04,15696
80,review empire of guns challenges the role of war in industrialization,0.07632948458194733,0.033814504742622375,0.8898559808731079,2018-09-04,15637
81,china metoo gao yan,0.0760825052857399,0.03430623561143875,0.8896112442016602,2018-09-04,15574
82,trump sanctions iran,0.04306630790233612,0.12129204720258713,0.8356416821479797,2018-09-05,1531
83,cuomo appointee donations campaign finance,0.022171437740325928,0.08363597840070724,0.894192636013031,2018-09-05,1527
84,iran nuclear trump business europe,0.04615345597267151,0.04378514736890793,0.9100613594055176,2018-09-05,1380
85,china sentences anbang founder to 18 years for fraud,0.06300077587366104,0.7910135984420776,0.1459856927394867,2018-09-05,1545
86,australia dual citizenship politician resign crisis,0.027800578624010086,0.754503607749939,0.21769581735134125,2018-09-05,1349
87,automation developing world,0.046964775770902634,0.02684972994029522,0.9261854290962219,2018-09-07,10683
88,china trade war soybeans,0.09960585832595825,0.022764500230550766,0.8776296377182007,2018-09-07,10693
