,Headline,Positive,Negative,Neutral,date,article_id
0,for chinas steel roses world cup is only the latest letdown,0.04636941850185394,0.18918457627296448,0.7644460201263428,2019-06-20,25865
1,xi jinping china north korea,0.027644455432891846,0.08024915307760239,0.8921063542366028,2019-06-20,24877
2,for chinas steel roses world cup is only the latest letdown,0.04636941850185394,0.18918457627296448,0.7644460201263428,2019-06-20,24865
3,hong kong business extradition,0.02186666615307331,0.1809600591659546,0.797173261642456,2019-06-20,22468
4,eu leadership explained,0.09824466705322266,0.021272314712405205,0.8804829716682434,2019-06-20,22467
5,for chinas steel roses world cup is only the latest letdown,0.04636941850185394,0.18918457627296448,0.7644460201263428,2019-06-20,22365
6,for chinas steel roses world cup is only the latest letdown,0.04636941850185394,0.18918457627296448,0.7644460201263428,2019-06-20,2865
7,xi jinping china north korea,0.027644455432891846,0.08024915307760239,0.8921063542366028,2019-06-20,2877
8,xi jinping china north korea,0.027644455432891846,0.08024915307760239,0.8921063542366028,2019-06-20,22377
9,hong kong business extradition,0.02186666615307331,0.1809600591659546,0.797173261642456,2019-06-20,40968
10,eu leadership explained,0.09824466705322266,0.021272314712405205,0.8804829716682434,2019-06-20,40967
11,eu leadership explained,0.09824466705322266,0.021272314712405205,0.8804829716682434,2019-06-20,31967
12,hong kong business extradition,0.02186666615307331,0.1809600591659546,0.797173261642456,2019-06-20,31968
13,eu leadership explained,0.09824466705322266,0.021272314712405205,0.8804829716682434,2019-06-20,2967
14,hong kong business extradition,0.02186666615307331,0.1809600591659546,0.797173261642456,2019-06-20,2968
15,for chinas steel roses world cup is only the latest letdown,0.04636941850185394,0.18918457627296448,0.7644460201263428,2019-06-20,42365
16,hong kong business extradition,0.02186666615307331,0.1809600591659546,0.797173261642456,2019-06-20,21968
17,eu leadership explained,0.09824466705322266,0.021272314712405205,0.8804829716682434,2019-06-20,21967
18,for chinas steel roses world cup is only the latest letdown,0.04636941850185394,0.18918457627296448,0.7644460201263428,2019-06-20,40865
19,xi jinping china north korea,0.027644455432891846,0.08024915307760239,0.8921063542366028,2019-06-20,40877
20,for chinas steel roses world cup is only the latest letdown,0.04636941850185394,0.18918457627296448,0.7644460201263428,2019-06-20,23365
21,for chinas steel roses world cup is only the latest letdown,0.04636941850185394,0.18918457627296448,0.7644460201263428,2019-06-20,26865
22,xi jinping china north korea,0.027644455432891846,0.08024915307760239,0.8921063542366028,2019-06-20,26877
23,xi jinping china north korea,0.027644455432891846,0.08024915307760239,0.8921063542366028,2019-06-20,23377
24,for chinas steel roses world cup is only the latest letdown,0.04636941850185394,0.18918457627296448,0.7644460201263428,2019-06-20,31865
25,for chinas steel roses world cup is only the latest letdown,0.04636941850185394,0.18918457627296448,0.7644460201263428,2019-06-20,41365
26,hong kong business extradition,0.02186666615307331,0.1809600591659546,0.797173261642456,2019-06-20,23468
27,eu leadership explained,0.09824466705322266,0.021272314712405205,0.8804829716682434,2019-06-20,23467
28,xi jinping china north korea,0.027644455432891846,0.08024915307760239,0.8921063542366028,2019-06-20,22877
29,for chinas steel roses world cup is only the latest letdown,0.04636941850185394,0.18918457627296448,0.7644460201263428,2019-06-20,22865
30,eu leadership explained,0.09824466705322266,0.021272314712405205,0.8804829716682434,2019-06-20,26967
31,hong kong business extradition,0.02186666615307331,0.1809600591659546,0.797173261642456,2019-06-20,26968
32,xi jinping china north korea,0.027644455432891846,0.08024915307760239,0.8921063542366028,2019-06-20,31877
33,hong kong business extradition,0.02186666615307331,0.1809600591659546,0.797173261642456,2019-06-20,22968
34,eu leadership explained,0.09824466705322266,0.021272314712405205,0.8804829716682434,2019-06-20,22967
35,xi jinping china north korea,0.027644455432891846,0.08024915307760239,0.8921063542366028,2019-06-20,13377
36,for chinas steel roses world cup is only the latest letdown,0.04636941850185394,0.18918457627296448,0.7644460201263428,2019-06-20,13365
37,eu leadership explained,0.09824466705322266,0.021272314712405205,0.8804829716682434,2019-06-20,51467
38,hong kong business extradition,0.02186666615307331,0.1809600591659546,0.797173261642456,2019-06-20,51468
39,xi jinping china north korea,0.027644455432891846,0.08024915307760239,0.8921063542366028,2019-06-20,13877
40,xi jinping china north korea,0.027644455432891846,0.08024915307760239,0.8921063542366028,2019-06-20,42877
41,for chinas steel roses world cup is only the latest letdown,0.04636941850185394,0.18918457627296448,0.7644460201263428,2019-06-20,13865
42,eu leadership explained,0.09824466705322266,0.021272314712405205,0.8804829716682434,2019-06-20,13467
43,hong kong business extradition,0.02186666615307331,0.1809600591659546,0.797173261642456,2019-06-20,13468
44,xi jinping china north korea,0.027644455432891846,0.08024915307760239,0.8921063542366028,2019-06-20,28877
45,for chinas steel roses world cup is only the latest letdown,0.04636941850185394,0.18918457627296448,0.7644460201263428,2019-06-20,28865
46,for chinas steel roses world cup is only the latest letdown,0.04636941850185394,0.18918457627296448,0.7644460201263428,2019-06-20,12865
47,xi jinping china north korea,0.027644455432891846,0.08024915307760239,0.8921063542366028,2019-06-20,12877
48,hong kong business extradition,0.02186666615307331,0.1809600591659546,0.797173261642456,2019-06-20,50968
49,eu leadership explained,0.09824466705322266,0.021272314712405205,0.8804829716682434,2019-06-20,50967
50,for chinas steel roses world cup is only the latest letdown,0.04636941850185394,0.18918457627296448,0.7644460201263428,2019-06-20,32865
51,for chinas steel roses world cup is only the latest letdown,0.04636941850185394,0.18918457627296448,0.7644460201263428,2019-06-20,51365
52,xi jinping china north korea,0.027644455432891846,0.08024915307760239,0.8921063542366028,2019-06-20,32877
53,xi jinping china north korea,0.027644455432891846,0.08024915307760239,0.8921063542366028,2019-06-20,51377
54,hong kong business extradition,0.02186666615307331,0.1809600591659546,0.797173261642456,2019-06-20,12968
55,eu leadership explained,0.09824466705322266,0.021272314712405205,0.8804829716682434,2019-06-20,12967
56,hong kong business extradition,0.02186666615307331,0.1809600591659546,0.797173261642456,2019-06-20,14468
57,eu leadership explained,0.09824466705322266,0.021272314712405205,0.8804829716682434,2019-06-20,14467
58,xi jinping china north korea,0.027644455432891846,0.08024915307760239,0.8921063542366028,2019-06-20,14377
59,xi jinping china north korea,0.027644455432891846,0.08024915307760239,0.8921063542366028,2019-06-20,14877
60,for chinas steel roses world cup is only the latest letdown,0.04636941850185394,0.18918457627296448,0.7644460201263428,2019-06-20,52365
61,for chinas steel roses world cup is only the latest letdown,0.04636941850185394,0.18918457627296448,0.7644460201263428,2019-06-20,14865
62,xi jinping china north korea,0.027644455432891846,0.08024915307760239,0.8921063542366028,2019-06-20,52377
63,xi jinping china north korea,0.027644455432891846,0.08024915307760239,0.8921063542366028,2019-06-20,38377
64,for chinas steel roses world cup is only the latest letdown,0.04636941850185394,0.18918457627296448,0.7644460201263428,2019-06-20,38365
65,xi jinping china north korea,0.027644455432891846,0.08024915307760239,0.8921063542366028,2019-06-20,51877
66,eu leadership explained,0.09824466705322266,0.021272314712405205,0.8804829716682434,2019-06-20,13967
67,hong kong business extradition,0.02186666615307331,0.1809600591659546,0.797173261642456,2019-06-20,13968
68,for chinas steel roses world cup is only the latest letdown,0.04636941850185394,0.18918457627296448,0.7644460201263428,2019-06-20,51865
69,eu leadership explained,0.09824466705322266,0.021272314712405205,0.8804829716682434,2019-06-20,51967
70,for chinas steel roses world cup is only the latest letdown,0.04636941850185394,0.18918457627296448,0.7644460201263428,2019-06-20,42865
71,for chinas steel roses world cup is only the latest letdown,0.04636941850185394,0.18918457627296448,0.7644460201263428,2019-06-20,14365
72,hong kong business extradition,0.02186666615307331,0.1809600591659546,0.797173261642456,2019-06-20,51968
73,eu leadership explained,0.09824466705322266,0.021272314712405205,0.8804829716682434,2019-06-20,38467
74,hong kong business extradition,0.02186666615307331,0.1809600591659546,0.797173261642456,2019-06-20,38468
75,hong kong business extradition,0.02186666615307331,0.1809600591659546,0.797173261642456,2019-06-20,32968
76,eu leadership explained,0.09824466705322266,0.021272314712405205,0.8804829716682434,2019-06-20,32967
77,eu leadership explained,0.09824466705322266,0.021272314712405205,0.8804829716682434,2019-06-20,11467
78,hong kong business extradition,0.02186666615307331,0.1809600591659546,0.797173261642456,2019-06-20,11468
79,eu leadership explained,0.09824466705322266,0.021272314712405205,0.8804829716682434,2019-06-20,50467
80,hong kong business extradition,0.02186666615307331,0.1809600591659546,0.797173261642456,2019-06-20,50468
81,xi jinping china north korea,0.027644455432891846,0.08024915307760239,0.8921063542366028,2019-06-20,50377
82,eu leadership explained,0.09824466705322266,0.021272314712405205,0.8804829716682434,2019-06-20,10967
83,hong kong business extradition,0.02186666615307331,0.1809600591659546,0.797173261642456,2019-06-20,10968
84,xi jinping china north korea,0.027644455432891846,0.08024915307760239,0.8921063542366028,2019-06-20,10877
85,for chinas steel roses world cup is only the latest letdown,0.04636941850185394,0.18918457627296448,0.7644460201263428,2019-06-20,10865
86,for chinas steel roses world cup is only the latest letdown,0.04636941850185394,0.18918457627296448,0.7644460201263428,2019-06-20,50365
87,xi jinping china north korea,0.027644455432891846,0.08024915307760239,0.8921063542366028,2019-06-20,11377
88,for chinas steel roses world cup is only the latest letdown,0.04636941850185394,0.18918457627296448,0.7644460201263428,2019-06-20,11365
89,eu leadership explained,0.09824466705322266,0.021272314712405205,0.8804829716682434,2019-06-20,37467
90,hong kong business extradition,0.02186666615307331,0.1809600591659546,0.797173261642456,2019-06-20,37468
91,hong kong business extradition,0.02186666615307331,0.1809600591659546,0.797173261642456,2019-06-20,42968
92,xi jinping china north korea,0.027644455432891846,0.08024915307760239,0.8921063542366028,2019-06-20,12377
93,for chinas steel roses world cup is only the latest letdown,0.04636941850185394,0.18918457627296448,0.7644460201263428,2019-06-20,12365
94,eu leadership explained,0.09824466705322266,0.021272314712405205,0.8804829716682434,2019-06-20,37967
95,hong kong business extradition,0.02186666615307331,0.1809600591659546,0.797173261642456,2019-06-20,37968
96,xi jinping china north korea,0.027644455432891846,0.08024915307760239,0.8921063542366028,2019-06-20,37877
97,eu leadership explained,0.09824466705322266,0.021272314712405205,0.8804829716682434,2019-06-20,12467
98,hong kong business extradition,0.02186666615307331,0.1809600591659546,0.797173261642456,2019-06-20,12468
99,eu leadership explained,0.09824466705322266,0.021272314712405205,0.8804829716682434,2019-06-20,42967
100,for chinas steel roses world cup is only the latest letdown,0.04636941850185394,0.18918457627296448,0.7644460201263428,2019-06-20,11865
101,eu leadership explained,0.09824466705322266,0.021272314712405205,0.8804829716682434,2019-06-20,28967
102,hong kong business extradition,0.02186666615307331,0.1809600591659546,0.797173261642456,2019-06-20,28968
103,xi jinping china north korea,0.027644455432891846,0.08024915307760239,0.8921063542366028,2019-06-20,11877
104,for chinas steel roses world cup is only the latest letdown,0.04636941850185394,0.18918457627296448,0.7644460201263428,2019-06-20,37865
105,for chinas steel roses world cup is only the latest letdown,0.04636941850185394,0.18918457627296448,0.7644460201263428,2019-06-20,50865
106,xi jinping china north korea,0.027644455432891846,0.08024915307760239,0.8921063542366028,2019-06-20,50877
107,eu leadership explained,0.09824466705322266,0.021272314712405205,0.8804829716682434,2019-06-20,11967
108,hong kong business extradition,0.02186666615307331,0.1809600591659546,0.797173261642456,2019-06-20,11968
109,eu leadership explained,0.09824466705322266,0.021272314712405205,0.8804829716682434,2019-06-20,15467
110,for chinas steel roses world cup is only the latest letdown,0.04636941850185394,0.18918457627296448,0.7644460201263428,2019-06-20,15365
111,for chinas steel roses world cup is only the latest letdown,0.04636941850185394,0.18918457627296448,0.7644460201263428,2019-06-20,28365
112,for chinas steel roses world cup is only the latest letdown,0.04636941850185394,0.18918457627296448,0.7644460201263428,2019-06-20,53365
113,xi jinping china north korea,0.027644455432891846,0.08024915307760239,0.8921063542366028,2019-06-20,15377
114,hong kong business extradition,0.02186666615307331,0.1809600591659546,0.797173261642456,2019-06-20,15468
115,for chinas steel roses world cup is only the latest letdown,0.04636941850185394,0.18918457627296448,0.7644460201263428,2019-06-20,38865
116,eu leadership explained,0.09824466705322266,0.021272314712405205,0.8804829716682434,2019-06-20,16467
117,hong kong business extradition,0.02186666615307331,0.1809600591659546,0.797173261642456,2019-06-20,16468
118,hong kong business extradition,0.02186666615307331,0.1809600591659546,0.797173261642456,2019-06-20,32468
119,eu leadership explained,0.09824466705322266,0.021272314712405205,0.8804829716682434,2019-06-20,32467
120,xi jinping china north korea,0.027644455432891846,0.08024915307760239,0.8921063542366028,2019-06-20,16877
121,eu leadership explained,0.09824466705322266,0.021272314712405205,0.8804829716682434,2019-06-20,16967
122,hong kong business extradition,0.02186666615307331,0.1809600591659546,0.797173261642456,2019-06-20,16968
123,xi jinping china north korea,0.027644455432891846,0.08024915307760239,0.8921063542366028,2019-06-20,53377
124,for chinas steel roses world cup is only the latest letdown,0.04636941850185394,0.18918457627296448,0.7644460201263428,2019-06-20,16865
125,hong kong business extradition,0.02186666615307331,0.1809600591659546,0.797173261642456,2019-06-20,53468
126,eu leadership explained,0.09824466705322266,0.021272314712405205,0.8804829716682434,2019-06-20,53467
