,Headline,Positive,Negative,Neutral,date,article_id
0,united pares its flights after a surge in virus cases crimps demand,0.019992006942629814,0.9568166732788086,0.0231913011521101,2020-08-07,919
1,serbia protests coronavirus,0.048214636743068695,0.6405940651893616,0.31119129061698914,2020-08-07,1136
2,coronavirus tulsa trump rally,0.0580982007086277,0.07774155586957932,0.8641602993011475,2020-08-07,1131
3,hong kong students protests china,0.021557006984949112,0.8220894932746887,0.1563534289598465,2020-08-07,1071
4,brooks brothers chapter 11 bankruptcy,0.019034456461668015,0.1845715045928955,0.7963940501213074,2020-08-07,1063
5,brazil bolsonaro covid coronavirus,0.036856379359960556,0.056158095598220825,0.9069855809211731,2020-08-07,1090
6,santiago manuin dead coronavirus,0.057438161224126816,0.12505897879600525,0.8175028562545776,2020-08-07,1112
7,work from home jobs coronavirus,0.02585756592452526,0.3429778218269348,0.6311646103858948,2020-08-07,1029
8,coronavirus updates,0.0238676518201828,0.17566730082035065,0.8004650473594666,2020-08-07,1028
9,coronavirus disney world reopening,0.0713125467300415,0.025154106318950653,0.903533399105072,2020-08-07,1023
10,tennessee covid testing,0.05630342289805412,0.020569046959280968,0.9231275916099548,2020-08-07,1015
11,warren buffett donations,0.03664136305451393,0.054736047983169556,0.9086225628852844,2020-08-07,1049
12,hong kong security china media,0.02417062595486641,0.04002048075199127,0.9358088970184326,2020-08-07,1038
13,stocks drop wall street recap,0.03775244578719139,0.5657849907875061,0.3964625298976898,2020-08-07,1034
14,berkshire hathaway earnings warren buffett,0.02636823058128357,0.07535766810178757,0.8982740640640259,2020-08-08,1015
15,india plane crash dubai,0.019243210554122925,0.7841614484786987,0.19659540057182312,2020-08-08,1014
16,coronavirus updates,0.0238676518201828,0.17566730082035065,0.8004650473594666,2020-08-08,1009
17,coronavirus gaza,0.024769466370344162,0.24592213332653046,0.7293083667755127,2020-08-08,989
18,hong kong sanctions united states,0.039551991969347,0.40642625093460083,0.5540217161178589,2020-08-08,1007
19,coronavirus nursing homes elderly,0.024608496576547623,0.40053749084472656,0.5748540163040161,2020-08-08,1003
20,trump stimulus bill coronavirus,0.09836237877607346,0.04414001479744911,0.8574976325035095,2020-08-08,1051
21,nancy pelosi coronavirus relief,0.036028970032930374,0.13240055739879608,0.8315705060958862,2020-08-08,1025
22,covid 19 coronavirus,0.030683565884828568,0.06556788831949234,0.9037485122680664,2020-08-09,990
23,china mulan xinjiang,0.025257235392928123,0.054975152015686035,0.9197676181793213,2020-08-09,950
24,retail bankruptcy authentic brands,0.026065921410918236,0.05463783070445061,0.9192962646484375,2020-08-09,957
25,low wage workers who depend on office based businesses stand to lose the most,0.011320597492158413,0.9621008038520813,0.026578599587082863,2020-08-09,997
26,india coronavirus farmer suicides lockdown,0.017296388745307922,0.7348904609680176,0.2478131502866745,2020-08-09,959
27,new york office space coronavirus,0.022554371505975723,0.08009163290262222,0.897354006767273,2020-08-09,1080
28,president trump returns to the politics of fear and hopes it will be more effective than it was in 2018,0.3277899920940399,0.01807359606027603,0.6541364192962646,2020-08-09,1065
29,congress coronavirus stimulus,0.02840453013777733,0.12889130413532257,0.842704176902771,2020-08-09,1107
30,israel coronavirus ronni gamzu netanyahu,0.06779294461011887,0.060576651245355606,0.8716304302215576,2020-08-09,1012
31,heres the business news to watch in the week ahead,0.025449557229876518,0.03621022030711174,0.9383402466773987,2020-08-09,1005
32,india china border,0.032081782817840576,0.04236198961734772,0.9255562424659729,2020-08-09,1001
