,Headline,Positive,Negative,Neutral,date,article_id
0,european central bank rates coronavirus,0.12655958533287048,0.07239572703838348,0.8010447025299072,2020-12-03,10567
1,trump coronavirus europe allies,0.034344520419836044,0.02754257433116436,0.9381129741668701,2020-12-03,10590
2,coronavirus airlines trump europe,0.05057845264673233,0.03091111220419407,0.9185104370117188,2020-12-03,10514
3,trudeau wife coronavirus,0.0356731042265892,0.11550475656986237,0.8488221764564514,2020-12-03,10646
4,strategies coronavirus pandemic different,0.04241872578859329,0.5417627692222595,0.4158184826374054,2020-12-03,10571
5,starbucks coronavirus,0.05153058096766472,0.024701403453946114,0.9237679839134216,2020-12-03,10568
6,europe coronavirus travel ban,0.030053097754716873,0.04046589881181717,0.929481029510498,2020-12-03,10578
7,trump brazil coronavirus,0.03686387836933136,0.027421681210398674,0.9357144236564636,2020-12-03,10583
8,disneyland coronavirus,0.032776642590761185,0.041709210723638535,0.9255142211914062,2020-12-03,10592
9,12italy coronavirus health care,0.030152183026075363,0.035697001963853836,0.9341508150100708,2020-12-03,10610
10,coronavirus 2020 campaign,0.031944066286087036,0.03340167552232742,0.9346542358398438,2020-12-03,10609
11,trump coronavirus,0.06263702362775803,0.032701876014471054,0.9046611189842224,2020-12-03,10505
12,coronavirus 401k bonds,0.03941101208329201,0.02538006752729416,0.9352089166641235,2020-12-03,10488
13,china coronavirus economy,0.024810118600726128,0.23849228024482727,0.7366975545883179,2020-12-03,10468
14,coronavirus 401k contributions,0.034886304289102554,0.02404671721160412,0.9410669803619385,2020-12-03,10478
15,tom hanks rita wilson coronavirus,0.03200818970799446,0.12866424024105072,0.8393275737762451,2020-12-03,10479
16,coronavirus pandemic business markets,0.03584032878279686,0.025139449164271355,0.9390202760696411,2020-12-03,10480
17,trumps coronavirus unity,0.028076685965061188,0.04120628908276558,0.9307169914245605,2020-12-03,10525
18,trump house coronavirus relief bill,0.14535550773143768,0.033531468361616135,0.8211129903793335,2020-12-03,10524
19,joe biden coronavirus,0.036121007055044174,0.06821655482053757,0.8956624865531921,2020-12-03,10526
20,coronavirus eu trump,0.02765621989965439,0.1259511113166809,0.8463926911354065,2020-12-03,10530
21,trump travel ban coronavirus,0.023856936022639275,0.3403150141239166,0.6358280777931213,2020-12-03,10539
22,coronavirus world health organization,0.024659467861056328,0.2086578607559204,0.7666826844215393,2020-12-03,10538
23,opec russia oil production coronavirus,0.05304001271724701,0.035196784883737564,0.9117631912231445,2020-12-07,1601
24,coronavirus updates,0.0238676518201828,0.17566730082035065,0.8004650473594666,2020-12-07,1594
25,the week in business what a biden economy could look like,0.16115246713161469,0.04029932990670204,0.79854816198349,2020-12-07,1593
26,fauci trump coronavirus,0.03145267069339752,0.04088728502392769,0.9276600480079651,2020-12-07,1632
