,Headline,Positive,Negative,Neutral,date,article_id
0,trump salutes otto warmbiers parents,0.2820834815502167,0.02818557433784008,0.6897308826446533,1975-01-01,4590
1,how many us wars equal the one in afghanistan,0.06559264659881592,0.030503837391734123,0.9039035439491272,1975-01-01,4927
2,why korean war never ended armistice,0.03622370958328247,0.10642189532518387,0.857354462146759,1975-01-01,17954
3,algerias deadliest plane crash in years,0.04512455686926842,0.7204474210739136,0.2344280332326889,1975-01-01,15935
4,us allies denounce trumps tariffs decision,0.0494915172457695,0.7089285254478455,0.24157993495464325,1975-01-01,5128
5,deadly plane crash near moscow,0.016625666990876198,0.8226096630096436,0.1607646942138672,1975-01-01,6449
6,iranians fear they will bear brunt of trumps decision,0.021706784144043922,0.8516326546669006,0.12666065990924835,1975-01-01,1411
7,doing business in iran is risky exhibit a the carmaker peugeot,0.03464018553495407,0.5959963202476501,0.3693634867668152,1975-01-01,2796
8,how china became trumps trade nemesis,0.03499135375022888,0.0633973628282547,0.901611328125,1975-01-01,2444
9,defending president trumps tariffs,0.057976167649030685,0.04117006063461304,0.9008537530899048,1975-01-01,10118
10,trump threatens phase 2 if north korea sanctions fail,0.023507265374064445,0.6379388570785522,0.338553786277771,1975-01-01,8601
11,how chinas media sold xi jinpings power grab,0.03364614024758339,0.06780175119638443,0.8985520601272583,1975-01-01,9340
12,what bananas tell us about trade wars,0.05596304312348366,0.021845420822501183,0.9221915006637573,1975-01-01,13225
13,wolrd war one week syria,0.04162546619772911,0.4520605802536011,0.5063139200210571,1975-01-01,7395
14,why american companies struggle in china,0.06889735907316208,0.20255090296268463,0.7285518050193787,1975-01-01,7472
15,katmandu airport plane crash,0.025279130786657333,0.5380222201347351,0.4366986155509949,1975-01-01,11204
16,a saudi war with iran its a cartoon for now,0.06517612934112549,0.15587060153484344,0.7789531946182251,1975-01-01,12438
17,harley davidson trade war,0.04368472471833229,0.03136690333485603,0.9249483346939087,1975-01-01,15572
18,the pope and china why its complicated,0.04663007706403732,0.039184924215078354,0.9141849875450134,1975-01-01,6297
19,trump stumbles through god bless america,0.11516094952821732,0.07733356952667236,0.8075054287910461,1975-01-01,5880
20,corey stewart what we know about his controversial past,0.03460495546460152,0.04175611212849617,0.9236389398574829,1975-01-01,7264
21,notable deaths business economics,0.041098833084106445,0.030750589445233345,0.9281505346298218,1975-01-01,14517
22,alex jones infowars censorship,0.02472822181880474,0.03710278123617172,0.938169002532959,1975-01-01,14851
23,lion air indonesia jet crash,0.0479448027908802,0.02528410032391548,0.9267710447311401,1975-01-01,9465
24,iran sanctions young people,0.023078707978129387,0.7746580243110657,0.20226334035396576,1975-01-01,10239
